//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR22_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:18:55
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR22_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		   9.7	 9	 34.684	4.502	196.70	 0.00	  0.000	0.000	  0.00	 1.20																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		  19.6	 8	 34.729	4.686	204.80	 0.00	  0.000	0.000	  0.00	 1.20																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		  40.0	 7	 35.714	4.535	197.60	 0.02	  0.300	0.200	  0.00	 1.40																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		  59.1	 6	 35.738	2.901	126.30	 0.46	 14.500	14.000	  0.89	 4.10																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		  79.9	 5	 35.664	2.631	114.50	 0.13	 17.700	17.500	  1.07	 5.50																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		 100.7	 4	 35.574	2.933	127.60	 0.02	 17.300	17.200	  1.05	 6.40																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		 500.5	 3	 34.678	2.109	 91.80	 0.00	 35.900	35.900	  2.17	22.00																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		1000.8	 2	 34.677	3.499	152.10	 0.00	 32.800	32.800	  2.10	28.90																										
PIRATA Fr22	st011c01	B	2012-04-01T04:50:00z	  -7.000	 +3.500		2020.1	 1	 34.953	5.484	238.40	 0.00	 21.200	21.200	  1.35	25.60																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		   2.0	11	 34.758	4.511	197.10	 0.00	  0.000	0.000	  0.06	 1.30																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		  10.0	10	 34.830	4.542	198.50	 0.00	  0.000	0.000	  0.04	 1.30																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		  20.0	 9	 35.195	4.589	200.40	 0.00	  0.000	0.000	  0.07	 1.10																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		  40.0	 8	 35.936	4.520	197.10	 0.00	  0.000	0.000	  0.20	 1.30																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		  60.0	 7	 35.936	2.899	126.30	 0.01	  0.000	0.000	  0.21	 1.50																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		  80.0	 6	 35.809	2.801	121.90	 0.06	 15.000	15.000	  0.99	 4.40																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		 101.0	 5	 35.709	2.745	119.50	 0.03	 16.600	16.500	  1.04	 5.30																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		 503.0	 4	 34.675	2.158	 93.80	 0.00	 35.400	35.400	  2.21	21.00																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		1009.0	 3	 34.667	3.463	150.60	 0.00	 32.900	32.900	  2.23	30.30																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		1008.0	 2	 34.666	3.398	147.70	 0.00	 32.600	32.600	  2.25	29.90																										
PIRATA Fr22	st012c01	B	2012-04-01T09:45:00z	  -7.000	 +4.000		2020.0	 1	 34.956	5.501	239.10	 0.00	 21.100	21.100	  1.43	24.30																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		   1.8	11	 34.851	4.518	197.40	 0.01	  0.100	0.100	  0.01	 1.20																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		  10.4	10	 34.849	4.500	196.60	 0.00	  0.000	0.000	  0.00	 1.20																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		  19.9	 9	 34.852	4.531	198.00	 0.04	  0.100	0.100	  0.02	 1.50																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		  40.0	 8	 35.252	4.564	199.30	 0.04	  0.100	0.100	  0.04	 1.40																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		  60.2	 7	 35.796	2.863	124.70	 0.68	 13.900	13.200	  0.90	 4.00																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		  80.0	 6	 35.620	2.473	107.60	 0.06	 18.800	18.700	  1.18	 6.20																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		 101.0	 5	 35.529	2.246	 97.80	 0.03	 20.900	20.900	  1.33	 7.00																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		 503.0	 4	 34.611	2.978	129.60	 0.05	 32.800	32.700	  2.06	21.10																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		1008.0	 3	 34.629	3.468	150.80	 0.01	 32.900	32.800	  2.19	30.80																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		2023.0	 2	 34.962	5.648	245.50	 0.01	 20.000	20.000	  1.33	22.80																										
PIRATA Fr22	st014c01	B	2012-04-07T23:05:00z	 -10.000	 +1.500		2021.0	 1	 34.956	5.647	245.40	 0.04	 20.300	20.200	  1.32	22.10																										
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		   1.7	11	 34.779	4.515	197.30	 0.04	  0.000	0.000	  0.07	 3.50	0.0045	0.0089	0.0046	0.0051	0.0057			0.0013	0.0199	0.0065			0.0903		0.0048	0.0099		0.0203			0.1054	0.0895				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		  10.0	10	 34.779	4.522	197.60	 0.01	  0.000	0.000	  0.03	 1.40																										
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		  20.0	 9	 34.788	4.513	197.20	 0.00	  0.000	0.000	  0.02	 1.40	0.0046	0.0082	0.0040	0.0050	0.0054			0.0011	0.0197	0.0056			0.0848		0.0051	0.0093		0.0187			0.0981	0.0792				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		  39.0	 8	 35.391	4.631	202.20	 0.01	  0.000	0.000	  0.02	 1.30	0.0086	0.0121	0.0082	0.0080	0.0057			0.0011	0.0295	0.0064			0.0897		0.0093	0.0139		0.0238			0.1382	0.1045				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		  60.0	 7	 35.763	3.594	156.60	 0.00	  5.200	5.200	  0.46	 1.60	0.0983	0.0716	0.0303	0.0790	0.0508	0.0177	0.0185	0.0043	0.1517	0.0196	0.0068		0.0365		0.0412	0.2019		0.0402			0.1242	0.5688				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		  81.0	 6	 35.647	2.419	105.30	 0.23	 18.400	18.200	  1.16	 6.50	0.0451	0.0215	0.0017	0.0418	0.0271	0.0024	0.0021		0.0476	0.0046			0.0093		0.0887	0.0221		0.0238			0.0698	0.1606				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		 100.0	 5	 35.470	2.802	122.00	 0.05	 18.500	18.400	  1.18	 7.30	0.0090	0.0041		0.0093	0.0050				0.0128	0.0009			0.0011		0.0099	0.0046		0.0060			0.0080	0.0312				
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		 503.0	 4	 34.587	3.032	131.90	 0.00	 32.900	32.900	  2.03	21.00																										
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		1008.0	 3	 34.631	3.510	152.60	 0.01	 33.000	33.000	  2.13	30.60																										
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		1008.0	 2	 34.631	3.508	152.60	 0.00	 33.100	33.100	  2.15	31.20																										
PIRATA Fr22	st015c01	B	2012-04-08T03:44:00z	 -10.000	 +1.000		2019.0	 1	 34.974	5.578	242.40	 0.03	 20.000	19.900	  1.29	20.10																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		   1.7	11	 34.849	4.538	198.30	 0.05	  0.100	0.000	  0.05	 0.70																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		  10.2	10	 34.856	4.532	198.00	 0.00	  0.000	0.000	  0.00	 0.80																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		  19.8	 9	 35.045	4.639	202.60	 0.00	  0.000	0.000	  0.00	 0.70																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		  40.2	 8	 35.798	4.146	180.80	 0.00	  0.100	0.100	  0.10	 1.70																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		  60.3	 7	 35.804	2.675	116.50	 0.30	 13.500	13.200	  0.88	 4.50																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		  80.6	 6	 35.754	3.159	137.60	 0.17	 13.600	13.400	  0.93	 5.00																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		 100.7	 5	 35.582	3.145	136.90	 0.04	 15.300	15.200	  1.04	 6.00																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		 504.1	 4	 34.589	3.127	136.00	 0.00	 31.800	31.800	  2.04	20.00																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		 503.6	 3	 34.589	3.094	134.60	 0.00	 31.700	31.700	  2.06	20.00																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		 503.4	 2	 34.590	3.078	133.90	 0.00	 32.000	32.000	  2.06	20.20																										
PIRATA Fr22	st016c01	B	2012-04-08T09:50:00z	 -10.000	 +0.500		 503.4	 1	 34.590	3.084	134.10	 0.00	 31.900	31.900	  2.10	20.00																										
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		   1.6	11	 34.873	4.471	195.30	 0.00	  0.000	0.000	  0.00	 1.10																										
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		  10.7	10	 34.870	4.472	195.40	 0.00	  0.000	0.000	  0.01	 1.20	0.0040	0.0073	0.0045	0.0039	0.0058			0.0008	0.0170	0.0062			0.0708		0.0040	0.0054		0.0192			0.0896	0.0873				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		  19.3	 9	 35.288	4.515	197.20	 0.02	  0.000	0.000	  0.02	 1.20	0.0053	0.0097	0.0075	0.0052	0.0081			0.0009	0.0199	0.0072		0.0006	0.0825		0.0043	0.0063		0.0225			0.0958	0.1034				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		  40.3	 8	 36.207	4.469	194.80	 0.12	  1.300	1.100	  0.13	 2.10	0.1616	0.1795	0.0298	0.1068	0.4870	0.0020	0.0095		0.1816	0.0500	0.0014	0.0018	0.0625		0.0262	0.0742			0.0564		0.2094	1.1176				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		  60.2	 7	 36.203	3.818	166.30	 0.38	  6.500	6.100	  0.38	 3.20	0.0747	0.0429	0.0127	0.0651	0.0346	0.0069	0.0106	0.0032	0.1002	0.0093	0.0035		0.0202		0.0490	0.1037		0.0286			0.0896	0.3201				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		  81.0	 6	 35.928	3.772	164.20	 0.27	  9.300	9.000	  0.54	 3.90	0.0535	0.0292	0.0044	0.0602	0.0143	0.0029	0.0023		0.0725	0.0061	0.0020		0.0130		0.0641	0.0287		0.0202			0.0711	0.1887				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		 101.2	 5	 35.602	3.324	144.70	 0.06	 14.500	14.500	  0.80	 5.70	0.0266	0.0127	0.0017	0.0312	0.0073				0.0391	0.0033			0.0040		0.0511			0.0123			0.0339	0.0848				
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		 101.2	 4	 35.601	3.327	144.80	 0.06	 14.600	14.500	  0.86	 5.80																										
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		 503.8	 3	 34.600	3.055	132.90	 0.01	 31.100	31.100	  1.91	19.20																										
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		1008.6	 2	 34.619	3.587	156.00	 0.01	 32.000	31.900	  2.09	30.70																										
PIRATA Fr22	st017c01	B	2012-04-09T03:10:00z	 -10.000	 +0.000		2020.7	 1	 34.955	5.664	246.20	 0.00	 19.700	19.700	  1.22	23.60																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		   2.4	11	 35.546	4.496	196.30	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  10.0	10	 35.547	4.495	196.20	 0.01	  0.000	0.000	  0.03	 1.40																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  19.8	 9	 35.567	4.499	196.40	 0.03	  0.000	0.000	  0.04	 1.70																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  39.2	 8	 36.222	4.470	194.90	 0.07	  0.600	0.500	  0.15	 1.80																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  60.3	 7	 36.264	4.026	175.40	 0.38	  4.700	4.400	  0.37	 2.90																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  80.5	 6	 35.877	3.692	160.70	 0.25	 10.200	9.900	  0.66	 4.30																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		  80.5	 5	 35.870	3.672	159.90	 0.24	 10.200	10.000	  0.69	 4.50																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		 101.8	 4	 35.605	3.366	146.50	 0.05	 14.500	14.400	  0.91	 5.80																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		 501.0	 3	 34.574	3.158	137.40	 0.04	 31.800	31.700	  2.02	19.70																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		 501.0	 2	 34.574	3.039	132.20	 0.01	 31.800	31.800	  2.03	22.40																										
PIRATA Fr22	st018c01	B	2012-04-09T08:25:00z	 -10.000	 -0.500		 501.0	 1	 34.576	3.174	138.10	 0.00	 31.500	31.600	  2.04	22.00																										
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		   1.2	11	 35.872	4.515	197.10	 0.00	  0.000	0.000	  0.08	 1.10	0.0032	0.0080	0.0064	0.0041	0.0066				0.0148	0.0143		0.0032	0.1107		0.0041	0.0042			0.0211		0.1266	0.1068				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  10.7	10	 35.868	4.521	197.30	 0.00	  0.000	0.000	  0.07	 1.10																										
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  19.9	 9	 35.881	4.541	198.20	 0.00	  0.000	0.000	  0.06	 1.10	0.0041	0.0106	0.0068	0.0056	0.0073			0.0020	0.0205	0.0109		0.0016	0.1180		0.0059	0.0078		0.0257			0.1516	0.1055				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  40.1	 8	 36.080	4.541	198.10	 0.00	  0.000	0.000	  0.09	 1.30	0.0141	0.0212	0.0195	0.0139	0.0126			0.0023	0.0447	0.0118	0.0006	0.0007	0.1334		0.0179	0.0283		0.0426			0.2757	0.1867				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  62.6	 7	 36.171	3.776	164.50	 0.16	  4.700	4.500	  0.50	 2.80	0.0933	0.0728	0.0153	0.1040	0.0360	0.0121	0.0046		0.1697	0.0134		0.0039	0.0597		0.0963	0.1328		0.0518			0.2317	0.4196				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  62.1	 6	 36.168	3.752	163.40	 0.16	  4.900	4.700	  0.53	 2.90																										
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  81.6	 5	 35.996	3.520	153.30	 0.39	  9.600	9.200	  0.72	 3.90	0.0556	0.0403	0.0078	0.0582	0.0230	0.0068	0.0082	0.0030	0.0745	0.0071	0.0044		0.0327		0.0890	0.1083		0.0365			0.1483	0.2632				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		  99.9	 4	 35.645	3.489	151.90	 0.11	 13.200	13.100	  0.90	 5.10	0.0352	0.0199	0.0031	0.0410	0.0101	0.0015	0.0007		0.0502	0.0040	0.0007		0.0090		0.0710	0.0173		0.0183			0.0577	0.1207				
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		 499.0	 3	 34.611	3.081	134.00	 0.00	 30.900	31.000	  2.04	19.10																										
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		 499.0	 2	 34.610	3.079	133.90	 0.00	 31.100	31.100	  2.07	19.30																										
PIRATA Fr22	st019c01	B	2012-04-09T13:05:00z	 -10.000	 -1.000		 499.0	 1	 34.611	3.077	133.80	 0.00	 31.300	31.300	  2.07	19.30																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		   1.9	11	 36.011	4.559	199.00	 0.00	  0.000	0.000	  0.12	 1.20																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  10.3	10	 36.009	4.559	198.90	 0.00	  0.000	0.000	  0.08	 1.20																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  20.0	 9	 36.022	4.565	199.20	 0.00	  0.000	0.000	  0.06	 1.10																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  40.0	 8	 36.124	4.427	193.00	 0.02	  0.400	0.400	  0.20	 1.90																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  40.0	 7	 36.111	4.347	189.50	 0.03	  1.000	1.000	  0.20	 1.90																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  61.0	 6	 35.775	3.049	132.70	 0.30	 14.100	13.800	  0.97	 4.90																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		  80.0	 5	 35.590	3.088	134.40	 0.07	 16.000	15.900	  1.08	 5.90																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		 102.0	 4	 35.559	3.020	131.50	 0.04	 16.800	16.800	  1.12	 6.10																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		 503.0	 3	 34.665	2.762	120.10	 0.00	 31.900	31.900	  2.06	18.50																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		 503.0	 2	 34.664	2.760	120.00	 0.00	 31.700	31.700	  2.07	18.70																										
PIRATA Fr22	st020c01	B	2012-04-09T18:02:00z	 -10.000	 -1.500		 503.0	 1	 34.665	2.786	121.20	 0.00	 32.100	32.100	  2.08	18.60																										
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		   2.5	11	 35.971	4.577	199.80	 0.00	  0.000	0.000	  0.08	 0.90	0.0036	0.0070	0.0028	0.0035	0.0066			0.0009	0.0145	0.0061		0.0007	0.1035		0.0045	0.0064		0.0217			0.1092	0.0890				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		   9.9	10	 35.973	4.550	198.50	 0.00	  0.000	0.000	  0.07	 0.90																										
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		  20.2	 9	 35.984	4.557	198.90	 0.00	  0.000	0.000	  0.06	 0.90																										
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		  20.1	 8	 35.985	4.560	199.00	 0.00	  0.000	0.000	  0.07	 1.00	0.0035	0.0075	0.0041	0.0040	0.0068			0.0008	0.0149	0.0053			0.1003		0.0050	0.0073		0.0199			0.1164	0.0680				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		  40.4	 7	 35.890	3.946	171.90	 0.16	  4.200	4.000	  0.53	 2.80	0.1202	0.0939	0.0296	0.1169	0.0396	0.0190	0.0126	0.0097	0.2295	0.0270	0.0076	0.0030	0.0670		0.0292	0.2042		0.0462			0.1617	0.7025				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		  60.9	 6	 35.659	2.827	123.00	 0.23	 16.300	16.100	  1.07	 5.60	0.0713	0.0416	0.0060	0.0792	0.0232	0.0080	0.0103		0.0912	0.0098	0.0026		0.0384		0.0779	0.1105		0.0352			0.1304	0.3052				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		  80.6	 5	 35.572	2.800	121.80	 0.06	 17.500	17.400	  1.15	 6.20	0.0486	0.0252	0.0024	0.0544	0.0143	0.0030	0.0028		0.0559	0.0041	0.0007		0.0169		0.1073	0.0397		0.0278			0.0982	0.1642				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		 101.4	 4	 35.510	2.802	121.90	 0.01	 18.100	18.100	  1.21	 6.60	0.0166	0.0080		0.0172	0.0053				0.0264	0.0018			0.0023		0.0268	0.0092		0.0076			0.0192	0.0543				
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		 503.6	 3	 34.626	3.164	137.60	 0.00	 30.600	30.600	  1.97	17.90																										
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		 503.1	 2	 34.626	3.191	138.80	 0.00	 30.700	30.700	  2.00	17.90																										
PIRATA Fr22	st021c01	B	2012-04-09T22:55:00z	 -10.000	 -2.000		 502.4	 1	 34.627	3.183	138.40	 0.00	 30.800	30.800	  2.01	18.00																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		   1.7	11	 35.765	4.560	199.00	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  10.3	10	 35.763	4.554	198.80	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  10.3	 9	 35.765	4.551	198.60	 0.00	  0.000	0.000	  0.07	 0.90																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  19.5	 8	 35.815	4.565	199.20	 0.00	  0.000	0.000	  0.09	 0.90																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  40.8	 7	 35.754	2.992	130.30	 0.52	 13.100	12.600	  0.91	 4.50																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  60.5	 6	 35.589	2.758	120.10	 0.12	 17.500	17.400	  1.12	 5.90																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		  79.7	 5	 35.535	2.666	116.00	 0.03	 18.500	18.400	  1.20	 6.40																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		 100.7	 4	 35.506	2.811	122.30	 0.02	 18.300	18.300	  1.23	 6.60																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		 503.3	 3	 34.624	2.462	107.10	 0.00	 34.700	34.700	  2.16	19.90																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		 503.3	 2	 34.625	2.458	106.90	 0.00	 35.000	35.000	  2.19	19.90																										
PIRATA Fr22	st022c01	B	2012-04-10T03:32:00z	 -10.000	 -2.500		 503.1	 1	 34.626	2.454	106.80	 0.00	 34.800	34.800	  2.20	19.80																										
PIRATA Fr22	st023c01	B	2012-04-10T09:45:00z	 -10.000	 -3.000		   2.1	11	 35.555	4.567	199.40	 0.02	  0.000	0.000	  0.04	 0.80	0.0034	0.0088	0.0057	0.0042	0.0054			0.0013	0.0193	0.0118		0.0010	0.0940		0.0048	0.0079		0.0243			0.1204	0.1038				
PIRATA Fr22	st023c01	B	2012-04-10T09:45:00z	 -10.000	 -3.000		   2.3	10	 35.554	4.566	199.30	 0.00	  0.000	0.000	  0.04	 0.80																										
PIRATA Fr22	st023c01	B	2012-04-10T09:45:00z	 -10.000	 -3.000		  10.2	 9	 35.554	4.565	199.30	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr22	st023c01	B	2012-04-10T09:45:00z	 -10.000	 -3.000		  20.0	 8	 35.569	4.592	200.40	 0.00	  0.100	0.100	  0.03	 0.90	0.0039	0.0104	0.0074	0.0057	0.0064	0.0022			0.0234	0.0102			0.0965		0.0056	0.0090		0.0262			0.1271	0.1143				
PIRATA Fr22	st023c01	B	2012-04-10T09:45:00z	 -10.000	 -3.000		  39.9	 7	 35.754	4.351	189.60	 0.00	  3.000	3.000	  0.36	 2.10	0.0249	0.0449	0.0220	0.0729	0.0238	0.0176	0.0235	0.0095	0.1224	0.0184	0.0065		0.0428		0.0680	0.0729			0.0315		0.0767	0.4266				
