//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/EGEE2_CHIMIE_odv.txt
//Data treated : 2020-09-24T16:18:20
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/EGEE2_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		   0.2	11	 35.847	4.925	214.70	 0.11		2.197	  0.30	 1.84																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		  10.6	10	 35.846	4.922	214.60	 0.10		2.115	  0.31	 1.78																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		  20.1	 9	 35.847	4.949	215.70	 0.11		2.166	  0.31	 1.79																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		  40.5	 8	 35.792	4.352	189.60	 0.45		5.281	  0.53	 2.38																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		  60.3	 7	 35.754	3.381	147.20	 1.31		10.824	  0.90	 3.62																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		  80.3	 6	 35.625	2.456	106.90	 0.13		18.724	  1.25	 5.70																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		 100.3	 5	 35.568	2.270	 98.80	 0.05		20.373	  1.33	 6.09																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		 130.0	 4	 35.470	2.042	 88.90	 0.03		22.926	  1.48	 7.15																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		 159.6	 3	 35.412	1.854	 80.70	 0.03		23.926	  1.56	 7.93																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		 300.1	 2	 35.096	2.135	 92.90	 0.02		27.057	  1.73	10.40																										
EGEE 2	st015c01	B	2005-09-12T08:00:00z	  -9.998	 -3.502		1002.0	 1	 34.615	3.635	158.10	 0.02		33.465	  2.24	31.33																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		   0.2	11				 0.08		1.184	  0.24	 1.82																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		  10.0	10	 35.939			 0.08		1.212	  0.26	 1.74																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		  20.0	 9	 35.939			 0.07		1.217	  0.26	 1.67																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		  41.0	 8	 35.942			 0.09		1.410	  0.27	 1.78																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		  61.0	 7	 35.745	3.436	149.70	 1.03		10.455	  0.86	 3.83																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		  80.0	 6	 35.535	1.852	 80.60	 0.07		22.477	  1.46	 6.71																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		 100.0	 5	 35.504	1.894	 82.50	 0.04		23.046	  1.50	 7.15																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		 130.0	 4	 35.444	1.922	 83.70	 0.04		23.197	  1.50	 7.17																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		 160.0	 3	 35.384	1.955	 85.10	 0.03		23.777	  1.56	 8.07																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		 301.0	 2	 35.007	1.869	 81.30	 0.02		29.668	  1.87	11.95																										
EGEE 2	st016c01	B	2005-09-12T12:00:00z	  -9.998	 -2.997		1001.0	 1	 34.615	3.658	159.10	 0.02		33.222	  2.21	31.45																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		   1.0	11	 36.027	4.784	208.60	 0.14		1.260	  0.26	 1.78																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		  10.2	10	 36.026	4.788	208.70	 0.14		1.256	  0.27	 1.70																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		  20.0	 9	 36.025	4.777	208.20	 0.15		1.261	  0.27	 1.74																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		  39.8	 8	 36.024	4.713	205.40	 0.18		1.433	  0.28	 1.80																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		  60.3	 7	 35.798	3.461	150.80	 1.25		9.364	  0.81	 3.41																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		  80.3	 6	 35.707	2.865	124.70	 0.94		14.360	  1.08	 4.60																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		 100.3	 5	 35.557	2.363	102.90	 0.05		19.881	  1.33	 6.32																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		 129.8	 4	 35.477	2.229	 97.00	 0.04		21.475	  1.41	 6.91																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		 160.2	 3	 35.435	2.362	102.80	 0.03		21.488	  1.40	 7.39																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		 299.8	 2	 35.059	1.868	 81.30	 0.02		29.117	  1.82	11.55																										
EGEE 2	st017c01	B	2005-09-12T16:00:00z	  -9.998	 -2.504		1001.0	 1	 34.603	3.644	158.40	 0.02		33.270	  2.20	32.16																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		   0.0	11	 35.989	4.918	214.40	 0.15		0.978	  0.25	 1.91																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		  10.0	10	 35.990	4.923	214.60	 0.14		1.007	  0.23	 1.86																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		  20.0	 9	 35.990	4.929	214.90	 0.15		1.036	  0.23	 1.78																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		  40.0	 8	 35.995	4.810	209.70	 0.16		1.276	  0.25	 1.78																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		  60.0	 7	 35.984	3.994	174.00	 0.59		5.509	  0.52	 2.49																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		  80.0	 6	 35.667	2.650	115.40	 0.12		16.996	  1.15	 5.00																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		 100.0	 5	 35.539	2.346	102.10	 0.04		20.398	  1.34	 6.22																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		 130.0	 4	 35.470	2.367	103.00	 0.01		21.231	  1.38	 7.13																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		 161.0	 3	 35.416	2.294	 99.80	 0.01		21.923	  1.46	 7.56																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		 302.0	 2	 35.091	1.919	 83.50	 0.02		28.645	  1.79	10.96																										
EGEE 2	st018c01	B	2005-09-12T20:30:00z	  -9.997	 -2.002		1000.0	 1	 34.611	3.641	158.30	 0.00		33.019	  2.19	31.38																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		   1.0	11	 35.907	4.898	213.50	 0.15		0.846	  0.16	 1.80																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		  10.0	10	 35.907	4.894	213.40	 0.16		0.788	  0.23	 1.77																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		  21.0	 9	 35.910	4.901	213.60	 0.15		0.820	  0.23	 1.75																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		  40.0	 8	 35.926	4.808	209.60	 0.20		1.067	  0.25	 1.71																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		  58.0	 7	 35.995	4.247	185.10	 0.61		3.095	  0.39	 1.96																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		  80.0	 6	 35.696	2.716	118.20	 0.07		15.849	  1.12	 5.17																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		 100.0	 5	 35.536	2.443	106.30	 0.03		19.578	  1.30	 6.46																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		 130.0	 4	 35.457	2.627	114.30	 0.04		19.460	  1.31	 6.68																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		 160.0	 3	 35.403	3.100	134.90	 0.03		17.736	  1.21	 6.66																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		 300.0	 2	 35.098	1.986	 86.40	 0.04		27.570	  1.71	10.71																										
EGEE 2	st019c01	B	2005-09-13T03:00:00z	  -9.998	 -1.493		1006.0	 1	 34.620	3.601	156.60	 0.01		32.545	  2.19	30.41																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		   1.0	11	 35.909	4.753	207.20	 0.15		1.006	  0.22	 1.54																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		  10.0	10	 35.909	4.892	213.30	 0.14		1.032	  0.22	 1.54																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		  20.0	 9	 35.911	4.871	212.30	 0.14		1.021	  0.23	 1.47																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		  40.0	 8	 35.955	4.290	187.00	 0.61		3.115	  0.40	 1.93																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		  60.0	 7	 36.137	3.923	170.90	 0.42		4.898	  0.46	 2.00																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		  80.0	 6	 36.085	3.571	155.50	 0.07		8.960	  0.72	 3.10																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		 100.0	 5	 35.809	3.434	149.50	 0.05		11.852	  0.89	 4.08																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		 130.0	 4	 35.459	3.617	157.40	 0.02		14.875	  1.06	 5.73																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		 160.0	 3	 35.423	3.443	149.80	 0.01		15.868	  1.10	 5.86																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		 300.0	 2	 35.057	2.281	 99.20	 0.02		26.778	  1.71	10.97																										
EGEE 2	st020c01	B	2005-09-13T08:30:00z	  -9.991	 -0.994		1003.0	 1	 34.609	3.648	158.60	 0.01		32.955	  2.19	30.42																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		   0.0	11	 35.930	4.860	211.90	 0.11		0.963	  0.22	 1.85																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		  10.0	10	 35.927	4.865	212.10	 0.11		0.896	  0.22	 1.74																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		  20.0	 9	 35.928	4.857	211.80	 0.12		0.993	  0.22	 1.71																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		  40.0	 8	 35.933	4.749	207.00	 0.16		1.275	  0.25	 1.80																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		  61.0	 7	 35.947	3.799	165.50	 0.59		6.591	  0.56	 2.77																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		  80.0	 6	 36.065	3.652	159.10	 0.20		8.117	  0.63	 3.20																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		 100.0	 5	 35.745	3.624	157.80	 0.05		12.383	  0.90	 4.76																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		 130.0	 4	 35.545	3.670	159.70	 0.04		13.968	  0.99	 5.42																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		 160.0	 3	 35.423	3.377	147.00	 0.03		16.704	  1.15	 6.25																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		 301.0	 2	 35.011	2.299	100.00	 0.03		27.656	  1.75	11.50																										
EGEE 2	st021c01	B	2005-09-13T13:30:00z	  -9.991	 -0.507		1004.0	 1	 34.623	3.658	159.00	 0.01		33.491	  2.21	30.59																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		   1.0	11	 35.917	4.911	214.10	 0.08		0.837	  0.22	 1.47																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		  10.0	10	 35.916	4.908	214.00	 0.08		0.868	  0.22	 1.37																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		  20.0	 9	 35.913	4.903	213.70	 0.09		0.912	  0.21	 1.35																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		  40.0	 8	 35.940	4.767	207.80	 0.14		1.154	  0.24	 1.45																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		  60.0	 7	 35.939	4.332	188.80	 0.32		3.257	  0.39	 1.97																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		  80.0	 6	 35.828	3.162	137.70	 0.06		11.880	  0.85	 3.75																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		 100.0	 5	 35.780	3.333	145.10	 0.04		13.119	  0.92	 4.58																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		 130.0	 4	 35.544	3.678	160.10	 0.01		13.865	  1.01	 5.32																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		 160.0	 3	 35.413	3.319	144.40	 0.00		16.931	  1.14	 6.27																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		 300.0	 2	 34.944	2.475	107.70	 0.01		27.990	  1.78	12.31																										
EGEE 2	st022c01	B	2005-09-13T20:30:00z	  -9.936	 +0.058		1000.0	 1	 34.629	3.638	158.20	 0.00		32.625	  2.19	29.66																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		   2.0	11	 35.894	4.859	211.80	 0.09		0.658	  0.19	 1.27																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		  11.0	10	 35.895	4.852	211.50	 0.06		0.630	  0.19	 1.27																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		  20.0	 9	 35.893	4.864	212.10	 0.06		0.631	  0.19	 1.26																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		  41.0	 8	 35.889	4.878	212.70	 0.08		0.758	  0.21	 1.26																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		  60.0	 7	 35.878	4.141	180.50	 0.24		4.891	  0.48	 2.32																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		  80.0	 6	 35.735	3.009	131.00	 0.20		13.758	  0.98	 4.25																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		 100.0	 5	 35.641	3.070	133.60	 0.04		15.986	  1.10	 5.50																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		 129.0	 4	 35.521	3.203	139.40	 0.02		16.473	  1.14	 6.05																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		 160.0	 3	 35.454	3.147	136.90	 0.02		17.268	  1.19	 6.39																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		 300.0	 2	 34.941	2.593	112.80	 0.05		27.753	  1.76	12.54																										
EGEE 2	st023c01	B	2005-09-14T01:30:00z	  -9.990	 +0.498		 992.0	 1	 34.632	3.607	156.80	 0.01		32.797	  2.18	29.88																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		   0.3	11	 35.747	4.878	212.70	 0.01		0.109	  0.12	 1.05																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  10.6	10	 35.746	4.885	213.10	 0.00		0.095	  0.13	 1.01																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  20.5	 9	 35.746	4.886	213.10	 0.00		0.097	  0.12	 1.00																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  40.8	 8	 35.769	4.863	212.10	 0.01		0.190	  0.13	 1.07																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  59.5	 7	 35.929	4.626	201.70	 0.13		1.995	  0.29	 1.61																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  80.2	 6	 35.771	2.809	122.30	 0.07		15.484	  1.07	 4.77																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		  99.8	 5	 35.705	2.771	120.60	 0.05		16.643	  1.13	 5.30																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		 130.5	 4	 35.612	2.584	112.50	 0.03		18.540	  1.26	 6.06																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		 159.5	 3	 35.612	2.610	113.60	 0.01		20.162	  1.34	 7.19																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		 300.5	 2	 34.910	2.544	110.70	 0.01		28.457	  1.78	12.86																										
EGEE 2	st024c01	B	2005-09-14T06:30:00z	  -9.997	 +1.007		1001.0	 1	 34.633	3.615	157.20	 0.00		32.928	  2.19	30.53																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		   0.0	11	 35.691	4.690	204.60	 0.00		0.074	  0.04	 1.10																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		  10.0	10	 35.691	4.713	205.60	 0.00		0.066	  0.03	 0.94																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		  20.0	 9	 35.691	4.712	205.60	 0.01		0.067	  0.04	 0.93																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		  41.0	 8	 35.839	4.819	210.20	 0.05		0.429	  0.13	 1.31																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		  61.0	 7	 35.824	3.546	154.50	 0.24		7.526	  0.62	 2.98																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		  79.0	 6	 35.751	2.804	122.10	 0.09		15.618	  1.08	 4.99																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		 100.0	 5	 35.642	2.682	116.80	 0.05		17.500	  1.19	 5.87																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		 130.0	 4	 35.546	2.446	106.50	 0.02		19.680	  1.33	 6.75																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		 160.0	 3	 35.456	2.116	 92.10	 0.01		22.217	  1.45	 7.56																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		 300.0	 2	 34.871	2.237	 97.30	 0.01		30.476	  1.92	14.21																										
EGEE 2	st025c01	B	2005-09-14T12:00:00z	  -9.992	 +1.510		1001.0	 1	 34.641	3.567	155.10	 0.01		32.405	  2.18	29.19																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2011.0	11	 34.960	5.630	244.70	 0.01		20.470	  1.34	22.25																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2010.0	10	 34.959	5.604	243.60	 0.01		20.475	  1.47	22.49																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2010.0	 9	 34.960	5.622	244.40	 0.01		20.513	  1.36	22.53																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2010.0	 8	 34.961	5.628	244.60	 0.01		20.505	  1.35	22.06																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2009.0	 7	 34.960	5.609	243.80	 0.00		20.552	  1.39	22.59																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2008.0	 6	 34.960	5.591	243.00	 0.00		20.480	  1.39	22.58																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2009.0	 5	 34.961	5.623	244.40	 0.01		20.545	  1.39	22.28																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2008.0	 4	 34.960	5.608	243.70	 0.01		20.551	  1.38	21.99																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2008.0	 3	 34.960	5.602	243.50	 0.01		20.551	  1.38	22.36																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2007.0	 2	 34.960	5.610	243.80	 0.01		20.584	  1.39	22.64																										
EGEE 2	st026c01	B	2005-09-16T14:30:00z	  -2.003	 +1.999		2007.0	 1	 34.961	5.607	243.70	 0.00		20.467	  1.37	22.41																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		   1.0	11	 35.298	4.723	206.20	 0.00		0.067	  0.12	 0.84																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		  10.7	10	 35.298	4.726	206.30	 0.01		0.082	  0.12	 0.77																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		  20.2	 9	 35.314	4.781	208.70	 0.01		0.072	  0.12	 0.75																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		  40.1	 8	 35.372	4.552	198.60	 0.01		0.211	  0.15	 0.78																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		  60.3	 7	 35.882	2.849	124.10	 0.21		12.167	  0.92	 4.15																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		  80.4	 6	 35.796	2.359	102.70	 0.05		17.316	  1.21	 5.78																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		 100.4	 5	 35.728	2.267	 98.70	 0.03		18.900	  1.30	 6.49																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		 130.5	 4	 35.621	2.033	 88.50	 0.02		21.640	  1.47	 7.89																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		 160.4	 3	 35.533	1.931	 84.00	 0.02		22.507	  1.51	 8.87																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		 300.2	 2	 35.118	1.310	 57.00	 0.01		30.956	  2.00	14.01																										
EGEE 2	st027c01	B	2005-09-19T23:30:00z	  +2.844	 +5.994		1001.9	 1	 34.644	3.517	152.90	 0.00		33.049	  2.25	32.01																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		   0.2	11	 35.103	4.772	208.30	 0.00		0.008	  0.09	 0.48																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		  10.0	10	 35.106	4.777	208.50	 0.00		0.019	  0.09	 0.52																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		  20.0	 9	 35.136	4.771	208.20	 0.00		0.018	  0.10	 0.51																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		  39.0	 8	 35.373	4.641	202.50	 0.01		0.030	  0.04	 0.46																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		  60.0	 7	 35.951	3.291	143.40	 1.35		8.482	  0.74	 3.11																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		  80.0	 6	 35.836	2.919	127.10	 0.06		13.694	  0.98	 4.27																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		 100.0	 5	 35.757	2.544	110.70	 0.01		16.833	  1.16	 5.47																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		 130.0	 4	 35.669	2.237	 97.40	 0.02		19.277	  1.32	 6.82																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		 159.0	 3	 35.598	2.190	 95.30	 0.02		20.122	  1.39	 7.50																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		 300.0	 2	 35.087	1.217	 53.00	 0.01		31.680	  2.01	14.26																										
EGEE 2	st028c01	B	2005-09-20T06:00:00z	  +2.838	 +5.258		1001.0	 1	 34.655	3.459	150.40	 0.00		32.979	  2.23	31.80																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		   0.2	11	 34.972	4.712	205.70	 0.00		0.029	  0.02	 0.07																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		  10.0	10	 34.770	4.703	205.40	 0.01		0.068	  0.03	 0.08																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		  20.0	 9	 34.973	4.729	206.50	 0.00		0.020	  0.03	 0.06																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		  39.0	 8	 35.196	4.681	204.30	 0.00		0.020	  0.06	 0.11																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		  60.0	 7	 35.903	3.108	135.40	 0.15		8.375	  0.73	 3.14																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		  80.0	 6	 35.786	2.374	103.40	 0.05		16.950	  1.16	 5.74																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		 100.0	 5	 35.722	2.210	 96.20	 0.04		18.727	  1.27	 6.35																										
EGEE 2	st029c01	B	2005-09-20T13:00:00z	  +2.836	 +4.500		 130.0	 4	 35.627	2.403	104.60	 0.02		18.931	  1.30	 6.84																										
