//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR20_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:27:19
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR20_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		  79.4	 6	 35.547	2.447	106.50	 0.03		19.300	  1.30	 5.60																										
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		  99.9	 5	 35.476	2.482	108.00	 0.02		19.800	  1.33	 6.20																										
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		  99.5	 4	 35.474	2.460	107.10	 0.04		20.000	  1.35	 6.30																										
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		 499.2	 3	 34.640	2.512	109.30	 0.00		33.700	  2.17	18.00																										
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		1002.0	 2	 34.575	3.501	152.20	 0.00		33.500	  2.24	30.40																										
PIRATA Fr20	st014c01	B	2010-09-26T10:00:00z	 -10.005	 -3.999		2001.4	 1	 34.956	5.542	240.90	 0.00		20.700	  1.33	22.60																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	11	 34.961	5.661	246.07	 0.00		19.900	  1.26	19.10																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	10	 34.962	5.630	244.72	 0.00		19.900	  1.29	21.00																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 9	 34.961	5.673	246.56	 0.00		19.900	  1.28	20.10																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 8	 34.961	5.654	245.73	 0.00		20.100	  1.34	20.20																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 7	 34.961	5.647	245.44	 0.00		19.900	  1.30	20.90																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 6	 34.963	5.621	244.28	 0.00		19.900	  1.27	21.20																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 5	 34.962	5.622	244.37	 0.00		20.100	  1.27	21.00																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 4	 34.962	5.640	245.10	 0.00		20.100	  1.27	21.40																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 3	 34.962	5.623	244.39	 0.00		20.100	  1.31	21.50																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 2	 34.963	5.632	244.75	 0.00		19.900	  1.28	21.70																										
PIRATA Fr20	st015c01	B	2010-09-26T15:00:00z	 -10.003	 -3.508		2001.5	 1	 34.962	5.647	245.44	 0.00		20.000	  1.29	21.10																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		   2.5	11	 36.016	4.845	211.20	 0.01		0.200	  0.19	 1.40																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  10.6	10	 36.016	4.870	212.40	 0.01		0.200	  0.18	 1.30																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  20.3	 9	 36.015	4.812	209.80	 0.01		0.300	  0.18	 1.30																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  40.2	 8	 36.006	4.808	209.60	 0.04		0.600	  0.20	 1.30																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  60.2	 7	 35.792	3.505	152.70	 1.17		10.200	  0.82	 3.50																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  79.8	 6	 35.715	2.831	123.30	 0.49		14.900	  1.06	 4.90																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		  80.0	 5	 35.701	2.795	121.70	 0.32		15.700	  1.09	 4.90																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		 102.3	 4	 35.656	2.821	122.80	 0.06		17.400	  1.15	 5.40																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		 499.3	 3	 34.576	3.498	152.10	 0.00		31.200	  1.99	19.90																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		1002.5	 2	 34.586	3.633	157.90	 0.00		33.400	  2.18	31.40																										
PIRATA Fr20	st016c01	B	2010-09-26T20:20:00z	 -10.002	 -2.997		2000.3	 1	 34.961	5.576	242.30	 0.00		20.500	  1.30	21.00																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		   2.0	11	 36.006	4.768	207.90	 0.01		0.400	  0.18	 1.10																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  10.0	10	 36.005	4.759	207.50	 0.01		0.400	  0.28	 1.10																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  20.0	 9	 36.006	4.758	207.45	 0.01		0.300	  0.19	 1.10																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  40.0	 8	 35.986	4.427	192.96	 0.14		2.400	  0.32	 1.60																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  60.0	 7	 35.811	3.236	140.93	 1.00		10.900	  0.85	 3.90																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  60.0	 6	 35.806	3.205	139.58	 0.99		11.100	  0.85	 3.70																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		  80.0	 5	 35.703	2.723	118.53	 0.15		16.000	  1.08	 5.00																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		 101.0	 4	 35.602	2.345	102.07	 0.02		19.300	  1.25	 5.60																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		 498.0	 3	 34.592	3.146	136.83	 0.00		31.600	  2.01	19.70																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		1002.0	 2	 34.592	3.517	152.89	 0.00		33.500	  2.19	31.70																										
PIRATA Fr20	st017c01	B	2010-09-27T01:00:00z	 -10.002	 -2.496		2002.0	 1	 34.962	5.571	242.13	 0.00		20.400	  1.31	20.10																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		   1.7	11	 35.997	4.756	207.37	 0.05		0.400	  0.17	 1.10																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  10.2	10	 35.997	4.709	205.29	 0.04		0.500	  0.18	 1.20																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  21.5	 9	 35.997	4.706	205.16	 0.06		0.500	  0.17	 1.20																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  40.7	 8	 36.017	4.512	196.70	 0.23		1.400	  0.22	 1.40																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  40.8	 7	 36.018	4.479	195.25	 0.26		1.600	  0.25	 1.40																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  60.2	 6	 35.868	3.214	139.97	 0.62		10.600	  0.81	 3.70																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  79.6	 5	 35.720	2.734	119.03	 0.03		16.200	  1.09	 5.00																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		  99.6	 4	 35.596	2.274	 98.99	 0.02		19.900	  1.30	 6.60																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		 500.8	 3	 34.595	3.171	137.90	 0.00		31.500	  2.02	19.60																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		1000.1	 2	 34.605	3.621	157.42	 0.00		32.900	  2.20	30.00																										
PIRATA Fr20	st018c01	B	2010-09-27T06:00:00z	 -10.000	 -1.999		2000.4	 1	 34.967	5.570	242.08	 0.01		20.100	  1.33	19.90																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		   2.2	11	 36.051	4.680	204.10	 0.11		0.600	  0.19	 1.10																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		   9.9	10	 36.050	4.709	205.30	 0.13		0.600	  0.20	 1.10																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		  19.6	 9	 36.050	4.669	203.60	 0.15		0.600	  0.19	 1.20																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		  19.5	 8	 36.050	4.675	203.80	 0.15		0.600	  0.19	 1.10																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		  40.2	 7	 36.050	4.606	200.80	 0.19		0.800	  0.20	 1.20																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		  60.0	 6	 35.941	3.281	142.90	 0.14		9.800	  0.75	 3.30																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		  79.8	 5	 35.761	2.861	124.50	 0.05		14.600	  1.04	 4.50																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		 100.2	 4	 35.590	2.539	110.50	 0.03		18.700	  1.23	 6.10																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		 501.4	 3	 34.588	3.202	139.30	 0.00		31.500	  2.04	19.30																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		1000.5	 2	 34.643	3.709	161.30	 0.00		32.100	  2.09	27.70																										
PIRATA Fr20	st019c01	B	2010-09-27T11:00:00z	 -10.002	 -1.499		2000.0	 1	 34.967	5.694	247.50	 0.00		19.500	  1.24	17.80																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		   2.0	11	 36.050	4.677	203.94	 0.10		0.700	  0.18	 1.30																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  10.0	10	 36.048	4.692	204.59	 0.10		0.700	  0.17	 1.30																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  10.0	 9	 36.047	4.682	204.17	 0.08		0.500	  0.17	 1.20																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  20.4	 8	 36.046	4.660	203.21	 0.10		0.900	  0.18	 1.30																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  40.0	 7	 36.032	4.485	195.53	 0.19		1.500	  0.21	 1.50																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  60.5	 6	 36.038	4.045	176.30	 0.20		3.700	  0.35	 2.00																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		  78.0	 5	 36.080	3.789	165.05	 0.05		7.000	  0.53	 3.00																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		 100.4	 4	 35.900	3.803	165.56	 0.01		9.800	  0.74	 3.90																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		 501.0	 3	 34.660	2.709	117.80	 0.00		32.400	  2.05	19.30																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		1000.5	 2	 34.631	3.617	157.23	 0.00		32.500	  2.16	28.50																										
PIRATA Fr20	st020c01	B	2010-09-27T15:30:00z	  -9.499	 -1.000		2000.1	 1	 34.972	5.706	248.03	 0.00		19.400	  1.26	18.50																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		   2.3	11	 36.027	4.702	205.00	 0.10		0.800	  0.18	 1.20																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		   2.5	10	 36.027	4.719	205.80	 0.08		0.900	  0.18	 1.20																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		   9.9	 9	 36.025	4.723	206.00	 0.07		0.800	  0.17	 1.20																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		  19.9	 8	 36.019	4.680	204.00	 0.12		0.900	  0.18	 1.30																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		  40.7	 7	 36.000	4.562	198.90	 0.17		1.400	  0.23	 1.40																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		  60.6	 6	 35.968	3.980	173.50	 0.57		4.900	  0.42	 2.00																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		  79.2	 5	 35.956	3.763	163.90	 0.34		6.900	  0.53	 2.50																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		  99.5	 4	 35.809	3.816	166.10	 0.00		10.300	  0.78	 4.20																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		 501.1	 3	 34.670	2.638	114.70	 0.00		32.400	  2.03	17.50																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		1000.3	 2	 34.623	3.602	156.60	 0.00		32.600	  2.15	30.10																										
PIRATA Fr20	st021c01	B	2010-09-27T21:45:00z	 -10.000	 -0.499		2000.3	 1	 34.968	5.728	249.00	 0.00		19.500	  1.26	19.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		   2.5	11	 35.979	4.714	205.54	 0.14		0.800	  0.20	 1.10																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		  10.8	10	 35.978	4.645	202.55	 0.20		0.600	  0.19	 1.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		  20.0	 9	 35.977	4.679	204.03	 0.16		0.700	  0.22	 1.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		  40.5	 8	 35.979	4.704	205.09	 0.17		0.800	  0.20	 1.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		  60.2	 7	 35.961	4.619	201.39	 0.19		0.900	  0.23	 1.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		  79.6	 6	 35.781	2.958	128.78	 0.09		13.300	  0.92	 4.00																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		 100.5	 5	 35.777	3.515	153.01	 0.05		11.800	  0.87	 4.20																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		 500.1	 4	 34.687	2.534	110.22	 0.00		32.200	  2.07	18.00																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		1000.2	 3	 34.593	3.474	151.05	 0.00		33.200	  2.25	29.90																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		2001.0	 2	 34.969	5.691	247.34	 0.00		19.600	  1.30	19.30																										
PIRATA Fr20	st022c01	B	2010-09-28T00:54:00z	 -10.001	 +0.001		2001.0	 1	 34.970	5.682	246.96	 0.00		19.500	  1.30	19.30																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		   2.1	11	 35.781	4.845	211.32	 0.00		0.000	  0.10	 0.80																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		  10.4	10	 35.781	4.848	211.46	 0.00		0.000	  0.11	 0.90																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		  20.2	 9	 35.786	4.844	211.28	 0.01		0.000	  0.12	 0.90																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		  40.1	 8	 35.899	4.830	210.64	 0.04		0.200	  0.23	 1.00																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		  61.0	 7	 35.892	4.512	196.72	 0.30		1.600	  0.26	 1.20																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		  81.4	 6	 35.806	3.394	147.81	 0.61		9.200	  0.71	 2.80																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		 101.1	 5	 35.705	2.693	117.22	 0.02		16.600	  1.12	 5.10																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		 499.8	 4	 34.729	2.311	100.54	 0.00		32.600	  2.04	16.20																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		1000.9	 3	 34.658	3.637	158.12	 0.00		31.800	  2.16	28.70																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		1001.6	 2	 34.659	3.640	158.24	 0.01		31.700	  2.09	26.50																										
PIRATA Fr20	st023c01	B	2010-09-28T05:51:00z	 -10.001	 +0.500		1999.7	 1	 34.968	5.721	248.64	 0.00		19.600	  1.26	18.90																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		   1.8	11	 35.639	4.747	207.10	 0.00		0.000	  0.08	 1.20																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		   9.7	10	 35.639	4.732	206.43	 0.01		0.100	  0.09	 1.00																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		  19.6	 9	 35.639	4.740	206.81	 0.00		0.000	  0.07	 1.00																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		  40.0	 8	 35.646	4.723	206.02	 0.01		0.100	  0.08	 1.00																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		  59.1	 7	 35.772	4.637	202.17	 0.15		0.800	  0.20	 1.30																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		  79.5	 6	 35.841	4.244	184.97	 0.52		2.900	  0.37	 1.80																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		 100.0	 5	 35.705	2.692	117.16	 0.06		16.700	  1.10	 5.20																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		 500.0	 4	 34.715	2.467	107.32	 0.00		32.500	  2.04	17.60																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		 500.0	 3	 34.709	2.515	109.39	 0.02		32.400	  2.03	17.90																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		1000.6	 2	 34.640	3.628	157.74	 0.00		32.300	  2.11	27.60																										
PIRATA Fr20	st024c01	B	2010-09-28T10:30:00z	 -10.001	 +0.996		1999.0	 1	 34.965	5.662	246.09	 0.00		19.800	  1.26	19.50																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		   2.1	11	 35.648	4.747	207.13	 0.00		0.000	  0.07	 0.60																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  10.2	10	 35.647	4.755	207.46	 0.00		0.000	  0.07	 0.70																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  19.9	 9	 35.646	4.741	206.85	 0.00		0.000	  0.07	 0.60																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  40.1	 8	 35.645	4.742	206.91	 0.00		0.000	  0.05	 0.70																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  59.8	 7	 35.745	4.757	207.42	 0.05		0.300	  0.20	 0.90																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  79.7	 6	 35.743	3.105	135.15	 0.14		14.200	  0.96	 4.10																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  99.9	 5	 35.667	2.972	129.34	 0.04		15.900	  1.04	 5.00																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		  99.9	 4	 35.665	2.951	128.42	 0.04		16.000	  1.06	 5.30																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		 501.0	 3	 34.741	2.561	111.38	 0.00		31.700	  1.91	15.00																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		1000.0	 2	 34.633	3.579	155.60	 0.00		32.500	  2.12	28.30																										
PIRATA Fr20	st025c01	B	2010-09-28T16:00:00z	  -9.999	 +1.504		2000.4	 1	 34.965	5.720	248.60	 0.00		20.100	  1.23	19.70																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		   1.9	10	 35.690			 0.01		0.000	  0.07	 1.00																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		   9.7	 9	 35.698			 0.01		0.000	  0.08	 1.00																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		  19.7	 8	 35.796			 0.01		0.000	  0.11	 1.10																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		  40.3	 7	 35.882			 0.04		0.100	  0.14	 1.10																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		  60.1	 6	 35.981			 0.53		4.300	  0.43	 1.90																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		  80.1	 5	 35.896			 0.06		9.400	  0.72	 3.50																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		 100.0	 4	 35.674			 0.03		14.800	  1.03	 5.30																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		 500.7	 3	 34.673			 0.00		32.500	  2.05	18.50																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		1000.0	 2	 34.857			 0.00		33.000	  2.20	30.70																										
PIRATA Fr20	st026c01	B	2010-10-09T19:30:00z	  -8.002	 +0.001		2000.9	 1	 34.970			 0.00		19.800	  1.29	19.30																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		   2.2	10	 36.019			 0.00		0.000	  0.14	 0.80																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		  10.5	 9	 36.019			 0.01		0.000	  0.13	 0.90																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		  20.2	 8	 36.019			 0.01		0.000	  0.13	 0.90																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		  40.0	 7	 36.022			 0.02		0.100	  0.17	 0.90																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		  60.0	 6	 36.000			 0.29		2.900	  0.36	 1.40																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		  80.0	 5	 36.049			 0.13		8.100	  0.63	 2.90																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		 100.0	 4	 35.732			 0.05		12.700	  0.88	 4.40																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		 499.7	 3	 34.673			 0.00		32.300	  2.04	17.50																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		 999.6	 2	 34.630			 0.00		32.200	  2.18	29.90																										
PIRATA Fr20	st027c01	B	2010-10-10T21:40:00z	  -9.904	 +0.025		2000.5	 1	 34.967			 0.01		19.700	  1.29	20.90																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		   2.0	10	 35.768			 0.00		0.000	  0.07	 1.10																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		  10.0	 9	 35.767			 0.00		0.000	  0.08	 1.00																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		  20.2	 8	 35.765			 0.00		0.100	  0.07	 1.20																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		  40.0	 7	 35.924			 0.15		1.400	  0.22	 1.70																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		  60.5	 6	 36.037			 0.18		6.000	  0.51	 2.90																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		  80.0	 5	 35.874			 0.09		10.900	  0.77	 4.40																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		 100.0	 4	 35.844			 0.04		9.500	  0.72	 3.90																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		 500.0	 3	 34.677			 0.00		32.200	  2.04	18.30																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		1000.0	 2	 34.632			 0.00		31.900	  2.15	32.10																										
PIRATA Fr20	st028c01	B	2010-10-12T21:46:00z	 -13.000	 +0.002		2000.0	 1	 34.969			 0.00		19.500	  1.27	20.60																										
PIRATA Fr20	st029c01	B	2010-10-14T09:48:00z	 -17.999	 +0.000		   1.7	10	 35.936			 0.00		0.100	  0.09	 0.90																										
PIRATA Fr20	st029c01	B	2010-10-14T09:48:00z	 -17.999	 +0.000		  10.0	 9	 36.018			 0.00		0.000	  0.11	 0.90																										
PIRATA Fr20	st029c01	B	2010-10-14T09:48:00z	 -17.999	 +0.000		  20.0	 8	 36.095			 0.01		0.100	  0.10	 1.00																										
