//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR28/data-processing/CHIMIE/PIRATAFR28_CHIMIE_odv.txt
//Data treated : 2024-02-19T14:10:47
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR28/data-processing/CHIMIE/PIRATAFR28_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		  60.5	 8	35.9991	3.803	165.73	 0.31	  5.090	4.780	  0.42	 1.86	0.0140	0.0201	0.0091	0.0129	0.0064			0.0022	0.0446	0.0073	0.0023		0.1091		0.0100	0.0166		0.0260			0.0901	0.1581									
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		  80.0	 7	36.0245	3.321	144.69	 0.40	 10.700	10.300	  0.71	 3.47	0.0058	0.0097	0.0046	0.0066	0.0046			0.0017	0.0165	0.0059			0.0855		0.0056	0.0081		0.0150			0.0489	0.0741									
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		 100.4	 6	35.7197	2.893	125.98	 0.07	 16.200	16.100	  1.04	 5.71	0.0052	0.0087	0.0042	0.0054	0.0042			0.0017	0.0160	0.0059			0.0901		0.0057	0.0076		0.0149			0.0486	0.0663									
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		 402.0	 5	34.7585	2.313	100.63																																				
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		 401.8	 4	34.7555	2.326	101.23																																				
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		 806.2	 3	34.5335	3.249	141.31																																				
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		1209.4	 2	34.8499	4.274	185.85																																				
PIRATA Fr28	st012c01	B	2018-03-21T00:56:47z	  -0.000	 +1.001		2021.0	 1	34.9612	5.697	247.67																																				
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		   3.0	11	34.4914	4.464	195.11	 0.03	  0.000	0.000	  0.03	 1.00																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		  20.0	10	34.4911	4.457	194.80	 0.01	 -0.010	0.000	  0.02	 1.00																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		  40.0	 9	35.2565	4.653	203.15	 0.01	 -0.010	0.000	  0.06	 0.84																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		  62.0	 8	36.1799	3.932	171.39	 0.46	  3.860	3.400	  0.39	 1.79																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		  80.0	 7	36.1979	3.766	164.05	 0.39	  7.560	7.170	  0.59	 2.94																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		 101.0	 6	35.8267	3.380	147.16	 0.12	 12.600	12.500	  0.88	 4.84																															
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		 101.0	 5	35.8282	3.367	146.62																																				
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		 403.0	 4	34.7747	2.097	 91.22																																				
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		 807.0	 3	34.5196	3.266	142.06																																				
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		1211.0	 2	34.8406	4.228	183.86																																				
PIRATA Fr28	st013c01	B	2018-03-21T05:36:24z	  -0.000	 +0.501		2024.0	 1	34.9589	5.665	246.27																																				
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		   2.0	11	34.3945	4.503	196.87	 0.02	  0.020	0.000	  0.01	 0.79	0.0203	0.0152		0.0311	0.0070				0.0308	0.0030			0.0081		0.0448	0.0287		0.0151			0.0365	0.0890									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		  20.4	10	34.3920	4.457	194.86	 0.01	  0.010	0.000	  0.02	 0.84	0.0284	0.0256	0.0034	0.0447	0.0129	0.0017	0.0017		0.0471	0.0052			0.0300		0.0487	0.0433		0.0223			0.0526	0.1739									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		  40.3	 9	34.4340	4.473	195.53	 0.01	  0.000	0.000	  0.04	 0.84	0.0372	0.0472	0.0091	0.0360	0.0172	0.0023	0.0021	0.0022	0.1192	0.0109			0.1099		0.0362	0.0754		0.0520			0.1883	0.3755									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		  60.1	 8	36.2113	4.447	193.93	 0.01	  0.000	0.000	  0.16	 1.29	0.0084	0.0158	0.0040	0.0082	0.0052			0.0021	0.0296	0.0077			0.0803		0.0093	0.0215		0.0180			0.0729	0.1405									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		  80.7	 7	36.0774	3.622	157.78	 0.23	  9.340	9.110	  0.68	 3.50	0.0057	0.0112	0.0031	0.0059	0.0040			0.0019	0.0214	0.0094			0.0757		0.0081	0.0179		0.0147			0.0619	0.1093									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		  80.7	 6	36.0719	3.631	158.13																																				
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		 101.9	 5	35.7674	3.697	161.00	 0.06	 11.800	11.800	  0.83	 4.59	0.0059	0.0099	0.0022	0.0051	0.0033			0.0017	0.0189	0.0095		0.0014	0.0781			0.0000		0.0143			0.0700	0.0970									
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		 403.0	 4	34.7474	2.207	 96.04																																				
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		 806.9	 3	34.5132	3.266	142.10																																				
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		1210.6	 2	34.7934	4.042	175.79																																				
PIRATA Fr28	st014c01	B	2018-03-21T10:19:34z	  -0.001	 +0.002		2021.5	 1	34.9594	5.687	247.27																																				
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		   2.0	11	34.3646	4.477	195.79	 0.01	  0.010	0.000	  0.01	 0.84																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		  20.0	10	34.3699	3.456	151.14	 0.01	  0.030	0.020	  0.02	 0.78																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		  40.0	 9	35.9281	4.638	202.45	 0.01	  0.030	0.020	  0.09	 0.92																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		  60.0	 8	36.1966	4.359	190.11	 0.03	  0.070	0.040	  0.23	 1.59																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		  60.0	 7	36.1944	4.322	188.50																																				
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		  80.5	 6	35.9719	3.291	143.36	 0.30	 11.800	11.500	  0.83	 4.01																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		 101.0	 5	35.7773	3.452	150.33	 0.08	 13.000	12.900	  0.91	 4.80																															
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		 403.0	 4	34.7848	1.871	 81.40																																				
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		 806.0	 3	34.5027	3.360	146.17																																				
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		1210.0	 2	34.8634	4.423	192.32																																				
PIRATA Fr28	st015c01	B	2018-03-21T15:49:34z	  +0.000	 -0.500		2022.0	 1	34.9582	5.686	247.22																																				
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		   2.7	11	34.2129	4.500	196.74	 0.02	  0.080	0.060	  0.06	 0.91	0.0240	0.0187		0.0370	0.0124				0.0360	0.0039			0.0090		0.0565	0.0331		0.0178			0.0374	0.1331									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		  20.2	10	34.4032	4.524	197.73	 0.01	  0.040	0.030	  0.06	 0.90	0.0392	0.0332	0.0025	0.0584	0.0197	0.0060	0.0055		0.0600	0.0060	0.0019		0.0176		0.0493	0.0499		0.0215			0.0498	0.2496									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		  40.0	 9	35.6549	4.761	207.82																																				
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		  39.9	 8	35.7047	4.764	207.94	 0.01	  0.070	0.060	  0.09	 0.87	0.0565	0.0465	0.0039	0.0699	0.0206	0.0117	0.0249		0.1177	0.0103	0.0025		0.0196		0.0121	0.1769		0.0188			0.0382	0.4626									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		  60.0	 7	35.9723	3.844	167.51	 0.17	  2.360	2.200	  0.40	 2.57	0.0032	0.0106	0.0053	0.0059	0.0039				0.0185	0.0040			0.0654		0.0053	0.0077		0.0130			0.0537	0.0944									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		  80.3	 6	35.8186	2.962	128.98	 0.31	 14.900	14.600	  1.02	 4.88	0.0018	0.0080	0.0042	0.0039	0.0027				0.0114	0.0036			0.0624		0.0040	0.0060		0.0103			0.0421	0.0707									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		 100.7	 5	35.6681	3.083	134.20	 0.07	 15.800	15.800	  1.08	 5.67		0.0049							0.0075				0.0653			0.0000		0.0100			0.0442	0.0680									
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		 403.3	 4	34.7291	2.432	105.82																																				
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		 806.0	 3	34.5222	3.400	147.85																																				
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		1210.0	 2	34.8308	4.231	183.94																																				
PIRATA Fr28	st016c01	B	2018-03-21T20:29:19z	  -0.001	 -1.000		2022.0	 1	34.9597	5.670	246.43																																				
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		   2.4	11	34.2700	4.506	196.95	 0.01	  0.010	0.000	  0.04	 0.89																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		  20.0	10	34.2824	4.510	197.13																																				
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		  20.0	 9	34.2842	4.532	198.07	 0.01	  0.000	0.000	  0.05	 0.87																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		  40.3	 8	35.6871	4.787	208.94	 0.01	  0.000	0.000	  0.08	 1.00																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		  60.0	 7	35.8799	2.841	123.76	 0.56	 14.200	13.700	  0.95	 4.28																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		  80.0	 6	35.6859	3.066	133.49	 0.08	 15.800	15.700	  1.05	 5.53																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		 101.0	 5	35.6283	3.101	135.00	 0.03	 16.200	16.200	  1.06	 5.82																															
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		 402.2	 4	34.7365	2.351	102.30																																				
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		 806.2	 3	34.5081	3.434	149.38																																				
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		1209.3	 2	34.8556	4.371	190.09																																				
PIRATA Fr28	st017c01	B	2018-03-21T23:34:00z	  +0.000	 -1.499		2020.5	 1	34.9614	5.699	247.78																																				
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		   3.0	11	34.3205	4.505	196.92	 0.02	  0.050	0.030	  0.04	 0.79	0.0045	0.0090		0.0040	0.0044			0.0014	0.0172	0.0042		0.0906			0.0041	0.0063		0.0148			0.0628	0.0888									
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		   3.0	10	34.3200	4.503	196.84																																				
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		  20.0	 9	34.3477	4.513	197.23	 0.02	  0.060	0.040	  0.04	 0.82	0.0045	0.0086		0.0043	0.0040			0.0012	0.0184	0.0044			0.0916		0.0042	0.0064		0.0170			0.0643	0.0922									
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		  40.0	 8	36.0215	4.524	197.26	 0.01	  0.060	0.050	  0.21	 1.62	0.0244	0.0288	0.0104	0.0207	0.0079				0.0748	0.0086			0.1354		0.0186	0.0286		0.0420			0.1595	0.2474									
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		  61.0	 7	35.9659	3.299	143.68	 0.27	 12.080	11.800	  0.82	 4.04	0.0513	0.0404	0.0121	0.0769	0.0322	0.0058	0.0065	0.0016	0.0795	0.0077	0.0023		0.0375		0.0970	0.0911		0.0377			0.0998	0.2697		0.0039							
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		  81.0	 6	35.8108	2.915	126.92	 0.07	 15.300	15.200	  1.01	 5.37	0.0261	0.0146		0.0362	0.0119				0.0445	0.0027			0.0054		0.0447	0.0185		0.0129			0.0274	0.1133									
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		 101.0	 5	35.6594	3.027	131.77	 0.03	 16.300	16.300	  1.07	 5.74	0.0038	0.0014		0.0036	0.0022				0.0082	0.0004			0.0003			0.0000		0.0010			0.0018	0.0233									
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		 402.0	 4	34.7388	2.393	104.13																																				
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		 807.0	 3	34.5251	3.395	147.64																																				
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		1209.0	 2	34.8434	4.302	187.03																																				
PIRATA Fr28	st018c01	B	2018-03-22T05:55:22z	  -0.001	 -1.998		2024.0	 1	34.9532	5.531	240.42																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		   2.6	11	34.6360	4.555	199.05																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		  20.1	10	34.7167	4.598	200.90																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		  40.3	 9	35.9833	4.508	196.52																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		  60.4	 8	35.9344	3.281	142.87																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		  80.3	 7	35.7989	2.806	122.21																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		 100.8	 6	35.7069	3.050	132.77																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		 402.2	 5	34.8058	1.834	 79.81																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		 800.3	 4	34.5140	3.248	141.29																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		1210.9	 3	34.8306	4.247	184.68																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		2021.9	 2	34.9490	5.512	239.61																																				
PIRATA Fr28	st019c01	B	2018-03-22T10:35:05z	  -0.001	 -2.495		2022.1	 1	34.9504	5.505	239.31																																				
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		   2.2	11	34.7877	4.566	199.53	 0.02	  0.040	0.020	  0.04	 0.88	0.0045	0.0054	0.0052	0.0049	0.0055			0.0025	0.0206	0.0097		0.0018	0.1133			0.0000		0.0143			0.0509	0.0947									
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		  19.7	10	34.9380	4.702	205.44	 0.01	  0.030	0.020	  0.04	 0.87	0.0074	0.0114	0.0101	0.0085	0.0074			0.0028	0.0338	0.0108					0.0038	0.0142		0.0225			0.0708	0.1524									
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		  40.1	 9	35.9263	3.556	154.99	 0.32	  7.480	7.150	  0.60	 3.14	0.0896	0.1037	0.0355	0.0915	0.0650	0.0426	0.0276	0.0236	0.2136	0.0158	0.0045		0.0934		0.0600	0.3134		0.0584			0.1412	0.6734		0.0084							
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		  60.3	 8	35.9513	3.313	144.28	 0.13	 12.000	11.900	  0.84	 4.40	0.0598	0.0537	0.0101	0.0789	0.0454	0.0111	0.0103		0.0914	0.0076	0.0012		0.0426		0.1399	0.0888		0.0466			0.1059	0.2729		0.0050							
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		  80.3	 7	35.7965	2.848	124.01	 0.05	 15.600	15.500	  1.03	 5.69	0.0186	0.0149		0.0228	0.0126				0.0418	0.0034			0.0049		0.0293	0.0147		0.0106			0.0179	0.0824									
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		 100.2	 6	35.7197	3.137	136.58	 0.04	 15.000	14.900	  0.99	 5.49	0.0096	0.0094		0.0171	0.0085				0.0184	0.0024			0.0037		0.0276	0.0123		0.0074			0.0132	0.0481									
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		 402.0	 5	34.7882	1.869	 81.31																																				
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		 805.3	 4	34.5065	3.098	134.74																																				
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		1210.0	 3	34.8165	4.137	179.91																																				
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		1210.0	 2	34.8162	4.138	179.93																																				
PIRATA Fr28	st020c01	B	2018-03-22T15:37:26z	  -0.000	 -3.000		2021.6	 1	34.9511	5.501	239.11																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		   3.0	10	36.5647	4.609	200.99	 0.02	  0.050	0.030	  0.12	 1.03	0.0025	0.0071	0.0011	0.0073	0.0047				0.0194	0.0045			0.0591		0.0027	0.0042		0.0079			0.0278	0.0566									
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		  11.0	 9	36.5641	4.610	201.02																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		  20.0	 8	36.5647	4.610	201.03																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		  39.0	 7	36.5676	4.620	201.48																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		  60.0	 6	36.6260	5.069	220.88																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		  81.0	 5	36.3719	4.513	196.52																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		 100.0	 4	35.8745	3.071	133.70																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		 303.0	 3	34.8744	1.752	 76.21																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		 505.0	 2	34.6460	1.988	 86.47																																				
PIRATA Fr28	st021c01	B	2018-03-25T05:19:53z	 -10.000	-10.003		 505.0	 1	34.6456	1.986	 86.37																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		   2.2	 9	36.5817	4.620	201.51																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		  19.6	 8	36.5797	4.623	201.63																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		  50.7	 7	36.5033	4.822	210.27																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 101.0	 6	36.0643	3.555	154.83																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 201.5	 5	35.1191	1.889	 82.20																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 301.7	 4	34.8588	1.758	 76.50																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 403.3	 3	34.7668	1.657	 72.07																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 503.8	 2	34.6801	1.814	 78.91																																				
PIRATA Fr28	st022c01	B	2018-03-25T09:01:04z	 -10.000	 -9.501		 503.6	 1	34.6796	1.818	 79.09																																				
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		   2.5	11	36.5963	4.650	202.76	 0.01	  0.040	0.030	  0.13	 1.07																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		  20.2	10	36.5922	4.624	201.66	 0.01	  0.050	0.040	  0.13	 1.07																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		  39.7	 9	36.5914	4.624	201.65	 0.01	  0.050	0.040	  0.13	 1.10																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		  60.6	 8	36.5156	4.954	215.96	 0.01	  0.040	0.030	  0.14	 1.04																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		  80.7	 7	36.2645	4.581	199.61	 0.06	  1.960	1.910	  0.28	 1.85																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 100.8	 6	35.9316	3.194	139.07	 0.30	 12.300	12.000	  0.84	 4.00																															
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 200.3	 5	35.1010	1.992	 86.70																																				
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 301.0	 4	34.8649	1.836	 79.89																																				
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 301.0	 3	34.8625	1.816	 79.02																																				
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 403.4	 2	34.7390	1.773	 77.15																																				
PIRATA Fr28	st023c01	B	2018-03-25T12:33:08z	 -10.000	 -9.001		 504.2	 1	34.6668	1.952	 84.93																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		   2.3	 9	36.6202	4.569	199.24																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		  20.2	 8	36.6128	4.580	199.75																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		  50.5	 7	36.5898	5.003	218.06																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 100.0	 6	35.7516	2.482	108.04																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 201.5	 5	35.1127	2.115	 92.03																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 301.0	 4	34.8931	1.955	 85.07																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 402.5	 3	34.7845	1.709	 74.35																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 402.5	 2	34.7791	1.698	 73.86																																				
PIRATA Fr28	st024c01	B	2018-03-25T16:01:16z	 -10.001	 -8.498		 505.5	 1	34.7094	1.742	 75.76																																				
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		   3.0	11	36.6494	4.585	199.96	 0.02	  0.030	0.010	  0.17	 1.10	0.0025	0.0077	0.0020	0.0054	0.0061				0.0143	0.0059			0.0763		0.0033	0.0039		0.0089			0.0446	0.0481									
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		  20.0	10	36.6446	4.599	200.57	 0.02	  0.030	0.010	  0.16	 1.07	0.0033	0.0085		0.0059	0.0064				0.0184	0.0056			0.0891		0.0037	0.0044		0.0102			0.0480	0.0558									
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		  40.0	 9	36.5795	4.785	208.63	 0.01	  0.010	0.000	  0.14	 1.02	0.0063	0.0067	0.0028	0.0067	0.0032				0.0265	0.0049			0.0912		0.0060	0.0064		0.0107			0.0591	0.0649									
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		  60.0	 8	36.4975	5.081	221.41	 0.02	  0.000	0.000	  0.15	 1.12	0.0111	0.0137	0.0050	0.0152	0.0045				0.0451	0.0053			0.0918		0.0088	0.0148		0.0178			0.0877	0.1125									
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		  81.0	 7	36.3003	4.370	190.35	 0.10	  3.700	3.610	  0.41	 2.13	0.0461	0.0570	0.0162	0.0751	0.0185	0.0236		0.0048	0.1293	0.0078			0.0852		0.0351	0.1693		0.0396			0.1343	0.3281		0.0043							
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		  99.0	 6	35.6221	1.986	 86.47	 0.34	 21.400	21.000	  1.33	 6.36	0.0436	0.0397	0.0068	0.0829	0.0209	0.0130	0.0024	0.0008	0.0729	0.0047	0.0017		0.0361		0.0715	0.1038		0.0351			0.0834	0.2176		0.0035							
PIRATA Fr28	st025c01	B	2018-03-25T19:34:33z	 -10.000	 -7.999		 200.0	 5	35.1209	2.199	 95.71																																				
