//ODV Spreadsheet file : \\iota1\irdcampagnes\PIRATA\PIRATA-DATA\CHEMISTRY-PIRATA\BTL\XLS\PIRATAFR15-EGEE3_CHIMIE_odv.txt
//Data treated : 2022-01-20T14:34:02
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>\\iota1\irdcampagnes\PIRATA\PIRATA-DATA\CHEMISTRY-PIRATA\BTL\XLS\PIRATAFR15-EGEE3_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		  55.0	11		4.377	190.90																															
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		  59.0	10		3.986	173.80	 0.18		3.547	  0.44	 2.20																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		  81.0	 9		2.724	118.60	 0.04		18.040	  1.18	 5.74																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		  99.0	 8	 35.337	2.592	112.80	 0.02		20.798	  1.34	 7.10																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 130.0	 7	 35.249	2.611	113.60	 0.01		21.653	  1.42	 7.88																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 160.0	 6	 35.209	2.500	108.80	 0.01		22.860	  1.49	 8.41																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 298.0	 5	 34.998	2.300	100.10	 0.00		27.055	  1.72	11.01																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 500.0	 4	 34.644	2.144	 93.30	 0.00		34.935	  2.23	19.52																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 499.0	 3	 34.643	2.162	 94.00	 0.00		35.189	  2.25	19.49																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		 801.0	 2	 34.490	3.317	144.30	 0.00		34.524	  2.33	30.25																										
EGEE 3	st017c01	B	2006-06-05T11:30:00z	  -9.996	 -3.994		1002.0	 1	 34.614	3.647	158.60	 0.00		32.079	  2.22	31.23																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			22																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			21																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			20																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			19																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			18																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			17																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			16																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497			15																																		
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		   0.0	14	 35.501	4.584	200.20	 0.02		0.000	  0.04	 0.77																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		  10.0	13	 35.497	4.590	200.40	 0.02		0.061	  0.05	 0.81																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		  20.0	12	 35.494	4.600	200.90	 0.02		0.000	  0.07	 0.81																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		  39.0	11	 35.504	4.599	200.80	 0.02		0.000	  0.05	 0.80																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		  59.0	10	 36.338	4.703	205.10	 0.03		0.000	  0.15	 1.24																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		  79.0	 9	 36.092	3.580	156.00	 0.68		6.006	  0.60	 2.43																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 100.0	 8	 35.844	2.803	122.10	 0.07		14.491	  1.02	 4.00																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 130.0	 7	 35.328	2.974	129.50	 0.04		18.760	  1.28	 6.71																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 160.0	 6	 35.193	2.980	129.70	 0.02		20.563	  1.39	 7.83																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 300.0	 5	 34.908	1.831	 79.70	 0.02		30.579	  1.94	13.22																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 300.0	 4	 34.908	1.834	 79.80	 0.02		30.530	  1.95	13.18																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 500.0	 3	 34.644	2.123	 92.40	 0.02		34.850	  2.27	19.61																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		 800.0	 2	 34.494	3.260	141.80	 0.01		34.436	  2.35	30.29																										
EGEE 3	st018c01	B	2006-06-05T16:20:00z	 -10.005	 -4.497		1001.0	 1	 34.617	3.675	159.80	 0.01		31.783	  2.21	31.39																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			22																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			21																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			20																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			19																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			18																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			17																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			16																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996			15																																		
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		   0.0	14	 35.672	4.560	199.00	 0.00		0.020	  0.06	 0.55																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		  10.0	13	 35.669	4.560	199.00	 0.00		0.098	  0.05	 0.54																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		  19.6	12	 35.670	4.577	199.80	 0.00		0.067	  0.06	 0.62																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		  40.0	11	 35.676	4.554	198.50	 0.00		0.068	  0.04	 0.61																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		  60.0	10		4.709	205.60	 0.01		0.139	  0.07	 0.79																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		  79.0	 9		4.509	196.60	 0.09		1.547	  0.27	 1.50																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 100.0	 8	 36.028	3.318	144.50	 0.27		10.228	  0.78	 3.10																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 129.0	 7	 35.483	2.332	101.60	 0.01		21.038	  1.35	 6.47																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 159.0	 6	 35.233	2.621	114.10	 0.01		21.810	  1.42	 7.57																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 159.0	 5	 35.235	2.617	113.90	 0.01		21.831	  1.45	 7.58																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 299.0	 4	 34.859	1.871	 81.40	 0.00		31.378	  1.99	13.92																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 499.0	 3	 34.636	2.182	 94.90	 0.00		34.817	  2.24	19.86																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		 800.0	 2	 34.496	3.342	145.30	 0.00		34.143	  2.32	30.89																										
EGEE 3	st019c01	B	2006-06-05T20:40:00z	 -10.002	 -4.996		1002.0	 1	 34.608	3.659	159.10	 0.00		32.032	  2.09	31.31																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			22																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			21																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			20																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			19																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			18																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			17																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			16																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496			15																																		
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		   2.0	14	 35.790	4.552	198.70	 0.01		0.000	  0.03	 0.78																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		  10.0	13	 35.791	4.552	198.70	 0.01		0.000	  0.03	 0.64																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		  20.0	12	 35.792	4.547	198.50	 0.01		0.000	  0.03	 0.64																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		  40.0	11	 35.865	4.560	199.00	 0.01		0.000	  0.02	 0.62																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		  59.0	10	 36.217	4.701	205.10	 0.01		0.000	  0.06	 0.78																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		  80.0	 9	 36.323	4.522	197.10	 0.09		1.046	  0.25	 1.42																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 100.0	 8	 36.079	3.577	155.80	 0.54		7.561	  0.66	 2.70																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 130.0	 7	 35.522	2.192	 95.40	 0.03		20.916	  1.35	 6.19																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 130.0	 6	 35.521	2.170	 94.40	 0.03		20.788	  1.38	 6.29																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 161.0	 5	 35.204	2.391	104.10	 0.01		23.136	  1.53	 8.33																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 300.0	 4	 34.842	2.347	102.10	 0.01		28.831	  1.88	13.33																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 500.0	 3	 34.623	2.230	 97.00	 0.01		34.459	  2.25	20.49																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		 800.0	 2	 34.486	3.339	145.20	 0.01		33.573	  2.30	30.26																										
EGEE 3	st020c01	B	2006-06-06T01:20:00z	 -10.002	 -5.496		1002.0	 1	 34.588	3.608	156.90	 0.00		32.050	  2.23	32.37																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			22																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			21																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			20																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			19																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			18																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			17																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			16																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001			15																																		
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		   0.0	14	 36.064	4.538	198.00	 0.00		0.028	  0.02	 0.81																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		  10.0	13	 36.061	4.544	198.20	 0.00		0.034	  0.02	 0.80																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		  20.0	12	 36.062	4.540	198.10	 0.00		0.045	  0.04	 0.77																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		  40.0	11		4.281	186.90	 0.01		0.023	  0.01	 0.71																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		  60.0	10	 36.314	4.575	199.60	 0.00		0.026	  0.03	 0.82																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		  80.0	 9	 36.327	4.604	200.70	 0.02		0.566	  0.15	 1.29																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 100.0	 8	 35.978	3.376	147.10	 0.48		8.732	  0.69	 3.05																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 128.0	 7	 35.304	2.152	 93.70	 0.02		24.082	  1.47	 7.96																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 160.0	 6	 35.060	2.437	106.10	 0.01		25.819	  1.64	10.15																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 160.0	 5	 35.059	2.436	106.00	 0.01		25.823	  1.66	10.25																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 300.0	 4	 34.828	2.124	 92.40	 0.01		31.574	  2.00	14.58																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 500.0	 3	 34.638	2.110	 91.80	 0.00		35.878	  2.30	20.40																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		 800.0	 2	 34.493	3.236	140.70	 0.01		35.610	  2.41	31.14																										
EGEE 3	st021c01	B	2006-06-06T06:30:00z	  -9.989	 -6.001		1001.0	 1	 34.582	3.573	155.40	 0.00		33.607	  2.33	32.59																										
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			22																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			21																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			20																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			19																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			18																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			17																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			16																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			15																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			14																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			13																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			12																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			11																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			10																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			 9																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			 8																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006		   0.8	 7				 0.00		0.056	  0.01	 0.42																										
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006		  50.0	 6				 0.00		0.039	  0.03	 0.47																										
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006		  63.0	 5				 0.00		0.024	  0.08	 0.67																										
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006		 153.0	 4				 0.02		24.150	  1.51	 8.13																										
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			 3																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			 2																																		
EGEE 3	st022c01	B	2006-06-07T11:30:00z	  -9.991	 -6.006			 1																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			22																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			21																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			20																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			19																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			18																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			17																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			16																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018			15																																		
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		   0.7	14	 36.014	4.557	198.80	 0.00		0.068	  0.01	 0.49																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  10.0	13	 36.013	4.559	198.90	 0.00		0.010	  0.02	 0.50																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  19.7	12	 36.013	4.565	199.20	 0.00		0.020	  0.00	 0.43																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  40.0	11	 36.018	4.556	198.80	 0.00		0.000	  0.00	 0.51																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  60.0	10	 36.531	4.649	202.70	 0.01		0.033	  0.08	 0.71																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  79.4	 9	 36.157			 0.13		3.277	  0.39	 1.88																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		  99.0	 8	 35.867			 0.75		12.959	  0.93	 3.75																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 130.0	 7	 35.437	2.083	 90.70	 0.02		22.845	  1.42	 6.93																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 129.8	 6	 35.420	2.067	 89.90	 0.02		23.001	  1.44	 7.06																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 160.0	 5	 35.199	2.374	103.30	 0.02		24.248	  1.55	 8.57																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 300.0	 4	 34.855	2.062	 89.70	 0.01		31.214	  1.93	13.92																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 500.0	 3	 34.618	2.191	 95.30	 0.00		36.290	  2.26	20.46																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		 797.0	 2	 34.490	3.229	140.40	 0.00		35.677	  2.34	29.97																										
EGEE 3	st023c01	B	2006-06-07T21:20:00z	  -9.994	 -6.018		1001.0	 1	 34.578	3.580	155.60	 0.00		33.596	  2.24	32.54																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			22																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			21																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			20																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			19																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			18																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			17																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			16																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498			15																																		
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		   1.0	14	 36.111	4.573	199.50	 0.00		0.020	  0.03	 0.89																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		  10.0	13	 36.110	4.575	199.60	 0.00		0.010	  0.03	 0.85																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		  20.0	12	 36.110	4.574	199.60	 0.00		0.020	  0.03	 0.88																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		  41.0	11	 36.162	4.585	200.10	 0.00		0.010	  0.02	 0.84																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		  60.0	10	 36.462	4.673	203.80	 0.00		0.136	  0.08	 1.07																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		  80.0	 9	 36.038	3.637	158.40	 0.26		7.826	  0.64	 2.98																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 100.0	 8	 35.777	2.544	110.80	 0.33		16.766	  1.11	 4.62																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 100.0	 7	 35.776	2.534	110.30	 0.32		16.886	  1.14	 4.72																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 131.0	 6	 35.408	2.298	100.00	 0.01		21.992	  1.40	 6.94																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 161.0	 5	 35.239	2.194	 95.50	 0.00		24.767	  1.57	 8.43																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 300.0	 4	 35.239	2.196	 95.50	 0.00		30.439	  1.89	13.33																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 499.0	 3	 34.665	2.015	 87.60	 0.00		36.283	  2.25	19.23																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		 800.0	 2	 34.484	3.302	143.60	 0.00		35.648	  2.34	30.19																										
EGEE 3	st024c01	B	2006-06-08T01:00:00z	 -10.002	 -6.498		1001.0	 1	 34.586	3.490	151.70	 0.00		34.329	  2.27	32.76																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			22																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			21																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			20																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			19																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			18																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			17																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			16																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001			15																																		
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		   0.0	14	 36.037	4.569	199.30	 0.01		0.000	  0.04	 0.69																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  10.0	13	 36.037	4.573	199.50	 0.01		0.228	  0.03	 0.67																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  20.0	12	 36.037	4.584	200.00	 0.01		0.186	  0.04	 0.64																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  40.0	11	 36.053	4.569	199.30	 0.01		0.129	  0.04	 0.68																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  60.0	10	 36.468	4.650	202.70	 0.04		0.840	  0.19	 1.18																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  80.0	 9	 35.952	3.193	139.10	 0.52		11.254	  0.84	 3.42																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		  80.0	 8	 35.952	3.187	138.80	 0.53		11.229	  0.86	 3.44																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 100.0	 7	 35.625	2.155	 93.90	 0.24		20.185	  1.33	 5.69																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 130.0	 6	 35.395	2.070	 90.10	 0.02		23.197	  1.49	 7.17																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 160.0	 5	 35.248	2.238	 97.50	 0.01		23.990	  1.54	 8.25																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 300.0	 4	 34.944	1.739	 75.70	 0.01		31.221	  1.93	12.96																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 500.0	 3	 34.711	1.559	 67.80	 0.01		37.293	  2.28	18.80																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		 800.0	 2	 34.498	3.167	137.80	 0.01		36.140	  2.36	31.36																										
EGEE 3	st025c01	B	2006-06-08T05:40:00z	 -10.000	 -7.001		1001.0	 1	 34.592	3.664	159.40	 0.00		33.368	  2.23	32.68																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523			22																																		
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523			21																																		
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		   2.0	20				 0.00		0.087	  0.01	 0.33																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		   2.0	19	 35.973	4.577	199.70	 0.01		0.001	  0.00	 0.34																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		  10.0	18	 35.973	4.580	199.80	 0.00		0.048	  0.01	 0.33																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		  20.0	17	 35.973	4.572	199.50	 0.01		0.002	  0.00	 0.35																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		  40.0	16	 36.064	4.590	200.30	 0.00		0.106	  0.01	 0.33																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523			15				 0.00		0.075	  0.04	 0.47																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523			14				 0.00		0.010	  0.04	 0.50																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		  59.0	13	 36.587	4.679	204.00	 0.00		0.026	  0.07	 0.61																										
EGEE 3	st026c01	B	2006-06-08T11:45:00z	 -10.002	 -7.523		  59.0	12	 36.563	4.690	204.50	 0.01		0.089	  0.09	 0.65																										
