//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR17-EGEE5_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:44:44
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR17-EGEE5_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		  20.0	 9	 36.016	4.022	175.20	 0.08		1.736	  0.40	 1.97																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		  40.0	 8	 36.080	3.559	154.90	 0.17		8.721	  0.70	 2.90																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		  60.0	 7	 35.989	3.314	144.30	 0.12		10.721	  0.81	 3.26																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		  80.0	 6	 35.899	3.096	134.80	 0.05		12.788	  0.94	 3.84																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		  98.0	 5	 35.872	3.161	137.60	 0.04		12.616	  0.92	 3.99																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		 301.0	 4	 35.011	1.466	 63.80	 0.01		31.028	  1.90	12.79																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		 301.0	 3	 35.010	1.471	 64.00	 0.01		31.087	  1.92	12.79																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		 600.0	 2	 34.532	2.701	117.50	 0.00		35.528	  2.29	24.71																										
PIRATA Fr17_EGEE 5	st014c01	B	2007-06-13T02:00:00z	  +2.327	 -3.004		1000.0	 1	 34.599	3.356	145.90	 0.01		33.551	  2.23	32.10																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		   1.5	11	 35.779	4.455	194.30	 0.00		0.029	  0.12	 1.18																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  10.0	10	 35.783	4.462	194.60	 0.00		0.045	  0.12	 1.17																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  20.0	 9	 35.857	4.171	181.80	 0.06		1.522	  0.28	 1.66																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  40.0	 8	 35.989	3.449	150.20	 0.24		8.530	  0.71	 2.83																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  61.0	 7	 35.938	3.242	141.10	 0.11		11.539	  0.85	 3.46																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  79.0	 6	 35.874	3.312	144.20	 0.04		11.840	  0.85	 3.42																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  98.0	 5	 35.788	2.914	126.80	 0.02		14.326	  1.00	 4.33																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		  98.0	 4	 35.787	2.936	127.80	 0.04		14.253	  1.00	 4.38																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		 301.0	 3	 34.987	1.716	 74.60	 0.00		29.411	  1.81	11.35																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		 599.0	 2	 34.533	2.686	116.80	 0.00		34.884	  2.27	24.30																										
PIRATA Fr17_EGEE 5	st015c01	B	2007-06-13T07:00:00z	  +2.331	 -2.502		1003.0	 1	 34.633	3.452	150.10	 0.00		32.237	  2.14	30.71																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		   1.4	11	 35.805	4.577	199.60	 0.02		0.091	  0.13	 0.98																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  10.0	10	 35.803	4.437	193.50	 0.01		0.088	  0.12	 1.08																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  19.7	 9	 35.808	4.481	195.40	 0.02		0.592	  0.16	 1.08																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  39.0	 8	 35.877	3.899	169.90	 0.11		4.676	  0.48	 2.14																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  39.0	 7	 35.901	3.798	165.50	 0.13		4.933	  0.51	 2.23																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  59.3	 6	 35.884	3.322	144.60	 0.12		11.674	  0.86	 3.49																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		  79.6	 5	 35.789	3.295	143.40	 0.07		12.382	  0.88	 3.70																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		 100.9	 4	 35.668	2.963	129.00	 0.03		15.514	  1.06	 4.64																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		 299.0	 3	 34.961	1.430	 62.20	 0.01		31.860	  1.88	12.44																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		 600.8	 2	 34.563	2.497	108.60	 0.01		35.241	  2.26	22.50																										
PIRATA Fr17_EGEE 5	st016c01	B	2007-06-13T12:00:00z	  +2.331	 -2.001		1003.0	 1	 34.627	3.426	149.00	 0.01		32.484	  2.15	30.52																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		   1.7	11	 35.837	4.576	199.60	 0.01		0.021	  0.12	 0.79																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  10.0	10	 35.829	4.580	199.80	 0.01		0.028	  0.12	 0.93																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  20.0	 9	 35.819	4.567	199.20	 0.02		0.264	  0.14	 1.01																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  40.0	 8	 35.879	3.439	149.80	 0.20		9.295	  0.74	 2.73																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  60.0	 7	 35.748	3.330	144.90	 0.22		12.684	  0.91	 3.97																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  81.0	 6	 35.730	3.367	146.50	 0.21		12.745	  0.91	 4.06																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  81.0	 5	 35.731	3.362	146.30	 0.22		12.768	  0.92	 4.09																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		  93.0	 4	 35.688	3.344	145.50	 0.11		13.396	  0.91	 4.27																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		 298.0	 3	 34.947	1.569	 68.20	 0.01		31.226	  1.91	13.05																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		 600.0	 2	 34.568	2.546	110.70	 0.01		34.796	  2.23	22.56																										
PIRATA Fr17_EGEE 5	st017c01	B	2007-06-13T17:00:00z	  +2.330	 -1.507		1001.0	 1	 34.635	3.443	149.70	 0.01		32.090	  2.14	30.38																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		   2.1	11	 35.704	4.559	198.86	 0.01		0.065	  0.11	 1.38																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  10.3	10	 35.863	4.555	198.65	 0.02		0.215	  0.12	 1.39																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  20.6	 9	 35.846	4.461	194.53	 0.06		0.931	  0.18	 1.64																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  38.7	 8	 35.840	3.295	143.44	 0.16		12.649	  0.91	 4.55																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  57.4	 7	 35.818	3.357	146.11	 0.05		13.292	  0.94	 4.74																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  58.0	 6	 35.739	3.302	143.72	 0.04		13.191	  0.95	 4.78																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  77.2	 5	 35.737	3.316	144.34	 0.04		13.372	  0.96	 4.88																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		  97.4	 4	 35.722	3.332	145.01	 0.04		13.305	  0.95	 4.91																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		 298.0	 3	 34.949	1.602	 69.67	 0.00		31.259	  1.93	13.26																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		 599.0	 2	 34.562	2.727	118.57	 0.01		34.347	  2.22	22.19																										
PIRATA Fr17_EGEE 5	st018c01	B	2007-06-13T21:30:00z	  +2.334	 -0.998		1004.0	 1	 34.638	3.459	150.38	 0.01		32.527	  2.16	29.81																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		   1.0	11	 35.821	4.538	197.90	 0.01		0.034	  0.10	 1.06																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  10.0	10	 35.825	4.532	197.60	 0.01		0.250	  0.09	 1.14																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  20.0	 9	 35.866	4.527	197.40	 0.02		0.332	  0.10	 1.20																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  20.0	 8	 35.867	4.526	197.40	 0.02		0.335	  0.10	 1.08																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  40.0	 7	 35.954	3.508	152.70	 0.33		10.253	  0.77	 3.55																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  60.0	 6	 35.791	3.422	148.90	 0.08		12.496	  0.89	 4.36																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  80.0	 5	 35.760	3.393	147.70	 0.06		13.044	  0.92	 4.57																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		  99.0	 4	 35.748	3.346	145.60	 0.04		13.326	  0.94	 4.61																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		 298.0	 3	 34.947	1.500	 65.30	 0.01		32.243	  1.96	13.62																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		 599.0	 2	 34.571	2.826	122.90	 0.02		34.106	  2.16	22.35																										
PIRATA Fr17_EGEE 5	st019c01	B	2007-06-14T01:00:00z	  +2.329	 -0.502		1002.0	 1	 34.636	3.433	149.20	 0.01		32.705	  2.17	30.47																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		   1.5	11	 35.055	4.490	195.90	 0.00		0.057	  0.03	 0.85																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		   9.0	10	 35.093	4.521	197.30	 0.00		0.027	  0.03	 0.94																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		   9.0	 9	 35.114	4.482	195.60	 0.00		0.016	  0.03	 0.92																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		  20.0	 8	 35.782	4.509	196.60	 0.01		0.386	  0.11	 1.14																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		  40.0	 7	 36.014	3.820	166.30	 0.32		7.762	  0.64	 2.82																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		  60.0	 6	 35.859	3.584	156.00	 0.25		11.037	  0.81	 3.72																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		  80.0	 5	 35.786	3.380	147.10	 0.13		12.673	  0.91	 4.37																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		  99.0	 4	 35.750	3.307	143.90	 0.04		13.378	  0.95	 4.53																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		 299.0	 3	 34.926	1.590	 69.10	 0.01		32.424	  1.97	14.01																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		 600.0	 2	 34.563	2.860	124.30	 0.01		34.332	  2.20	22.72																										
PIRATA Fr17_EGEE 5	st020c01	B	2007-06-14T07:00:00z	  +2.331	 +0.003		1003.0	 1	 34.611	3.415	148.40	 0.01		33.120	  2.21	31.13																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		   1.1	11	 34.684	4.482	195.70	 0.00		0.059	  0.03	 0.91																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		   9.9	10	 34.692	4.495	196.20	 0.00		0.046	  0.02	 0.93																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  16.3	 9	 34.818	4.486	195.80	 0.01		0.082	  0.03	 1.02																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  35.5	 8	 35.907	4.484	195.30	 0.21		7.720	  0.62	 3.01																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  35.5	 7	 35.907	3.488	151.90	 0.22		8.021	  0.64	 3.20																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  59.0	 6	 35.828	3.224	140.30	 0.13		13.013	  0.91	 4.52																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  79.0	 5	 35.755	3.320	144.50	 0.07		13.298	  0.95	 4.80																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		  99.0	 4	 35.732	3.328	144.80	 0.05		13.348	  0.95	 4.93																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		 298.8	 3	 34.928	1.539	 66.90	 0.01		32.378	  1.99	14.25																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		 599.0	 2	 34.584	2.773	120.60	 0.00		33.679	  2.16	21.53																										
PIRATA Fr17_EGEE 5	st021c01	B	2007-06-14T11:30:00z	  +2.337	 +0.528		1004.0	 1	 34.614	3.433	149.30	 0.00		32.781	  2.20	31.03																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		   1.0	11	 34.497	4.475	195.50	 0.01		0.091	  0.01	 0.69																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		   1.0	10	 34.496	4.478	195.60	 0.01		0.098	  0.01	 0.74																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  10.0	 9	 34.496	4.510	197.00	 0.01		0.021	  0.00	 0.84																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  21.0	 8	 34.542	4.517	197.30	 0.01		0.087	  0.00	 0.72																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  40.0	 7	 36.030	3.973	173.10	 0.11		3.730	  0.37	 2.08																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  59.0	 6	 35.925	3.297	143.50	 0.07		11.730	  0.84	 3.86																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  79.0	 5	 35.746	2.709	117.90	 0.03		16.196	  1.08	 4.98																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		  98.0	 4	 35.705	3.073	133.70	 0.02		14.822	  1.03	 5.09																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		 298.0	 3	 34.908	2.110	 91.80	 0.01		29.957	  1.87	14.06																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		 600.0	 2	 34.590	2.756	119.80	 0.01		33.217	  2.16	21.81																										
PIRATA Fr17_EGEE 5	st022c01	B	2007-06-14T15:30:00z	  +2.334	 +0.998		1000.0	 1	 34.621	3.441	149.60	 0.01		32.822	  2.18	30.83																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		   1.5	11	 34.412	4.413	192.70	 0.00		0.000	  0.00	 0.68																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		   9.0	10	 34.413	4.474	195.40	 0.01		0.000	  0.00	 0.57																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		  21.0	 9	 34.424	4.329	189.10	 0.00		0.064	  0.01	 0.51																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		  39.0	 8	 35.383	4.472	195.10	 0.01		0.099	  0.08	 0.71																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		  59.0	 7	 35.957	3.349	145.80	 0.26		10.517	  0.78	 3.12																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		  80.0	 6	 35.870	3.176	138.20	 0.10		12.492	  0.91	 3.99																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		 100.0	 5	 35.806	3.168	137.80	 0.03		13.403	  0.93	 4.11																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		 299.0	 4	 34.938	2.056	 89.40	 0.01		29.414	  1.80	12.22																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		 600.0	 3	 34.597	2.568	111.70	 0.00		35.009	  2.22	21.70																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		1000.0	 2	 34.637	3.475	151.10	 0.01		32.684	  2.14	30.37																										
PIRATA Fr17_EGEE 5	st023c01	B	2007-06-14T20:00:00z	  +2.335	 +1.503		1000.0	 1	 34.636	3.468	150.80	 0.01		32.407	  2.13	29.94																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		   1.0	11	 34.812	4.394	191.90	 0.02		0.109	  0.00	 0.29																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		  10.0	10	 34.812	4.395	192.00	 0.01		0.115	  0.00	 0.19																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		  20.0	 9	 34.841	4.401	192.20	 0.01		0.089	  0.00	 0.20																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		  41.0	 8	 35.974	4.407	192.10	 0.01		0.231	  0.12	 0.65																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		  58.0	 7	 36.062	3.394	147.80	 0.24		8.976	  0.68	 2.62																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		  77.0	 6	 35.945	3.353	145.90	 0.12		11.279	  0.82	 3.19																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		 100.0	 5	 35.828	3.276	142.60	 0.06		12.685	  0.91	 3.93																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		 301.0	 4	 34.934	2.084	 90.60	 0.01		29.825	  1.75	12.33																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		 599.0	 3	 34.597	2.463	107.10	 0.01		35.421	  2.25	22.78																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		 598.0	 2	 34.596	2.476	107.70	 0.01		35.545	  2.24	23.26																										
PIRATA Fr17_EGEE 5	st024c01	B	2007-06-15T01:00:00z	  +2.335	 +2.004		1002.0	 1	 34.650	3.483	151.40	 0.01		32.539	  2.14	30.57																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		   1.4	11	 34.739	4.398	192.10																															
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  10.0	10	 34.738	4.384	191.50																															
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  20.0	 9	 34.740	4.393	191.90																															
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  40.0	 8	 36.056	4.426	193.00	 0.00		0.020	  0.10	 0.53																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  60.0	 7	 36.295	3.973	173.00	 0.18		3.101	  0.37	 1.50																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  80.0	 6	 36.033	3.362	146.40	 0.05		10.438	  0.76	 3.06																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		  98.0	 5	 35.886	3.256	141.70	 0.02		12.285	  0.86	 3.75																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		 298.0	 4	 34.968	1.830	 79.60	 0.01		30.238	  1.83	11.87																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		 298.0	 3	 34.968	1.848	 80.40	 0.00		30.278	  1.86	13.13																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		 602.0	 2	 34.572	2.574	111.90	 0.01		35.709	  2.25	24.01																										
PIRATA Fr17_EGEE 5	st025c01	B	2007-06-15T05:00:00z	  +2.337	 +2.504		1001.0	 1	 34.643	3.350	145.60	 0.00		33.037	  2.14	30.20																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		   1.7	11	 34.738	4.371	190.90	 0.00		0.107	  0.00	 0.21																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  10.6	10	 34.738	4.368	190.80	 0.00		0.124	  0.00	 0.22																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  19.0	 9	 34.739	4.371	190.90	 0.01		0.190	  0.00	 0.25																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  38.8	 8	 35.194	4.387	191.50	 0.02		0.295	  0.04	 0.27																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  59.0	 7	 36.195	3.554	154.80	 0.21		6.713	  0.57	 1.68																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  79.0	 6	 36.033	3.241	141.10	 0.06		10.641	  0.78	 2.77																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  99.0	 5	 35.942	3.288	143.10	 0.03		11.658	  0.84	 3.08																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		  99.0	 4	 35.941	3.294	143.40	 0.02		11.438	  0.84	 3.08																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		 298.5	 3	 34.973	1.440	 62.60	 0.00		32.040	  1.95	12.69																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		 598.0	 2	 34.568	2.665	115.90	 0.00		34.972	  2.28	23.23																										
PIRATA Fr17_EGEE 5	st026c01	B	2007-06-15T09:00:00z	  +2.334	 +3.003		1001.0	 1	 34.624	3.258	141.60	 0.00		33.215	  2.21	29.91																										
PIRATA Fr17_EGEE 5	st027c01	B	2007-06-15T13:00:00z	  +2.334	 +3.518		   1.0	11	 34.629	4.392	191.90	 0.00		0.039	  0.01	 0.11																										
PIRATA Fr17_EGEE 5	st027c01	B	2007-06-15T13:00:00z	  +2.334	 +3.518		  10.0	10	 34.629	4.388	191.70	 0.00		0.036	  0.00	 0.11																										
PIRATA Fr17_EGEE 5	st027c01	B	2007-06-15T13:00:00z	  +2.334	 +3.518		  20.0	 9	 34.629	4.387	191.70	 0.00		0.064	  0.00	 0.04																										
PIRATA Fr17_EGEE 5	st027c01	B	2007-06-15T13:00:00z	  +2.334	 +3.518		  39.0	 8	 35.832	4.512	196.80	 0.00		0.105	  0.06	 0.49																										
