//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR19_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:35:20
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR19_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		   2.1	11	 35.422	4.628	201.90	 0.02		0.000	  0.13	 1.40																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		   2.1	10	 35.423	4.631	202.00	 0.02		0.000	  0.06	 1.20																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		  10.7	 9	 35.424	4.612	201.20	 0.02		0.000	  0.10	 1.30																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		  20.2	 8	 35.437	4.594	200.50	 0.03		0.000	  0.06	 1.30																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		  40.2	 7	 35.669	4.651	202.90	 0.03		0.000	  0.13	 1.30																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		  59.0	 6	 35.746	4.682	204.20	 0.02		0.000	  0.15	 1.30																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		  81.7	 5	 35.872	4.334	188.90	 0.13		1.400	  0.28	 2.10																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		 101.9	 4	 35.718	2.392	104.10	 0.07		17.400	  1.13	 5.40																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		 500.1	 3	 34.661	1.605	 69.80	 0.02		37.700	  2.29	21.00																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		 992.2	 2	 34.572	3.489	151.70	 0.02		33.600	  2.24	33.20																										
PIRATA Fr19	st015c01	B	2009-07-10T21:00:00z	 -10.036	 -6.007		2004.1	 1	 34.944	5.420	235.60	 0.02		21.100	  1.54	25.90																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2001.0	11	 34.946	5.471	237.80	 0.03		20.600	  1.40	24.50																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		1999.3	10	 34.947	5.534	240.50	 0.02		20.800	  1.43	24.40																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2002.9	 9	 34.946	5.542	240.90	 0.02		20.900	  1.45	25.00																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2001.9	 8	 34.947	5.539	240.70	 0.02		20.600	  1.44	24.30																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2001.8	 7	 34.944	5.545	241.00	 0.01		20.800	  1.47	25.80																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2001.5	 6	 34.946	5.536	240.60	 0.02		20.800	  1.46	24.60																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2002.5	 5	 34.947	5.535	240.50	 0.02		20.800	  1.49	24.90																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2002.3	 4	 34.948	5.532	240.40	 0.02		20.800	  1.48	25.20																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2002.1	 3	 34.947	5.522	240.00	 0.02		20.800	  1.49	25.40																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2002.1	 2	 34.945	5.514	239.60	 0.02		20.800	  1.48	24.80																										
PIRATA Fr19	st016c01	B	2009-07-10T23:00:00z	 -10.004	 -6.062		2001.2	 1	 34.947	5.510	239.50	 0.02		20.800	  1.50	25.50																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		   2.0	11	 35.835	4.833	210.70	 0.02		0.100	  0.16	 1.60																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496			10				 0.02		0.100	  0.18	 1.60																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496			 9				 0.02		0.100	  0.18	 1.50																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496			 8				 0.12		1.500	  0.30	 2.10																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496			 7				 0.38		4.100	  0.50	 2.70																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496			 6				 0.30		13.100	  0.98	 4.40																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		  97.4	 5	 35.642	2.309	100.49	 0.07		19.100	  1.29	 6.10																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		 502.3	 4	 34.627	2.145	 93.30	 0.03		36.000	  2.27	21.50																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		 999.0	 3	 34.599	3.607	156.82	 0.03		33.000	  2.27	33.10																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		2002.4	 2	 34.950	5.600	243.38	 0.03		20.400	  1.45	24.40																										
PIRATA Fr19	st017c01	B	2009-07-11T16:10:00z	 -10.005	 -5.496		2002.4	 1	 34.954	5.596	243.21	 0.03		20.400	  1.45	24.10																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		   2.1	11	 35.878	4.806	209.53	 0.02		0.100	  0.18	 1.80																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999			10				 0.02		0.100	  0.18	 1.50																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999			 9				 0.02		0.100	  0.18	 1.50																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999			 8				 0.02		0.100	  0.20	 1.50																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999			 7				 0.30		4.000	  0.48	 2.60																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999			 6				 0.11		15.500	  1.07	 4.90																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		 101.5	 5	 35.646	2.507	109.11	 0.04		18.400	  1.25	 5.90																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		 500.0	 4	 34.662	1.988	 86.43	 0.02		35.700	  2.26	20.10																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		 999.1	 3	 34.641	3.714	161.45	 0.03		31.700	  2.18	31.60																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		 999.2	 2	 34.642	3.731	162.18	 0.03		31.700	  2.20	31.40																										
PIRATA Fr19	st018c01	B	2009-07-11T21:00:00z	 -10.001	 -4.999		2002.7	 1	 34.950	5.529	240.27	 0.03		20.600	  1.46	23.10																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		   2.5	11	 35.871	4.772	208.10	 0.03		0.200	  0.22	 1.40																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511			10				 0.02		0.300	  0.20	 1.40																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511			 9				 0.03		0.300	  0.20	 1.40																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511			 8				 0.11		1.600	  0.32	 1.70																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511			 7				 0.09		11.200	  0.85	 3.70																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511			 6				 0.05		15.900	  1.11	 4.80																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		 102.1	 5	 35.478	2.638	114.80	 0.04		19.500	  1.32	 6.60																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		 500.3	 4	 34.684	1.947	 84.70	 0.03		35.500	  2.25	19.30																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		 500.8	 3	 34.684	1.945	 84.60	 0.04		35.400	  2.29	19.30																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		1000.4	 2	 34.629	3.693	160.50	 0.04		32.000	  2.24	31.30																										
PIRATA Fr19	st019c01	B	2009-07-12T01:30:00z	  -9.990	 -4.511		2001.8	 1	 34.960	5.623	244.40	 0.04		20.100	  1.45	22.50																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		   2.3	11	 35.733	4.719	205.80	 0.02		0.000	  0.14	 1.40																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997			10				 0.02		0.000	  0.14	 1.60																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997			 9				 0.03		0.100	  0.13	 1.40																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997			 8				 0.24		4.800	  0.47	 2.60																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997			 7				 0.07		19.800	  1.26	 6.00																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997			 6				 0.05		22.000	  1.42	 7.60																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		 100.0	 5	 35.359	2.001	 87.10	 0.04		23.800	  1.54	 8.70																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		 100.4	 4	 35.348	2.055	 89.40	 0.05		23.600	  1.55	 8.40																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		 500.9	 3	 34.650	2.063	 89.70	 0.04		35.800	  2.30	19.20																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		1001.9	 2	 34.634	3.656	158.90	 0.04		32.400	  2.25	29.90																										
PIRATA Fr19	st020c01	B	2009-07-12T05:45:00z	  -9.996	 -3.997		2000.2	 1	 34.959	5.669	246.40	 0.03		20.300	  1.45	22.70																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505		   2.7	11	 35.660	4.686	204.40	 0.04		0.000	  0.20	 1.30																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			10				 0.04		0.000	  0.19	 1.30																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			 9				 0.07		0.600	  0.26	 1.60																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			 8				 0.17		17.300	  1.20	 5.40																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			 7				 0.14		17.800	  1.24	 6.20																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			 6				 0.06		20.700	  1.41	 6.60																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505			 5				 0.06		20.800	  1.44	 6.90																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505		 100.2	 4	 35.449	2.236	 97.30	 0.05		21.900	  1.51	 7.50																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505		 497.4	 3	 34.630	2.206	 95.90	 0.03		35.900	  2.31	20.30																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505		 999.9	 2	 34.617	3.633	157.90	 0.02		32.900	  2.29	30.90																										
PIRATA Fr19	st021c01	B	2009-07-12T10:20:00z	  -9.995	 -3.505		2000.7	 1	 34.956	5.573	242.20	 0.02		20.700	  1.49	22.50																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001		   2.3	11	 35.770	4.732	206.40	 0.06		0.200	  0.26	 1.50																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			10				 0.06		0.600	  0.30	 1.50																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			 9				 0.18		5.100	  0.56	 2.50																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			 8				 0.26		16.000	  1.16	 5.10																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			 7				 0.09		18.500	  1.29	 5.80																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			 6				 0.09		18.600	  1.32	 6.00																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001			 5				 0.05		19.900	  1.40	 6.40																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001		 100.9	 4	 35.475	2.351	102.30	 0.04		21.100	  1.45	 7.10																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001		 501.1	 3	 34.600	2.338	101.70	 0.03		36.000	  2.36	21.00																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001		1001.1	 2	 34.606	3.656	158.90	 0.03		32.800	  2.25	30.50																										
PIRATA Fr19	st022c01	B	2009-07-12T14:30:00z	  -9.998	 -3.001		2001.4	 1	 34.956	5.648	245.40	 0.03		20.500	  1.48	23.00																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497		   2.2	11	 35.825	4.868	212.20	 0.08		1.200	  0.15	 1.50																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			10				 0.07		1.300	  0.18	 1.50																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			 9				 0.15		4.500	  0.36	 2.60																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			 8				 0.32		14.600	  0.93	 5.10																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			 7				 0.31		14.600	  0.95	 4.90																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			 6				 0.07		16.400	  1.06	 5.70																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497			 5				 0.05		17.000	  1.10	 5.80																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497		 101.3	 4	 35.584	2.803	122.00	 0.04		17.400	  1.11	 6.10																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497		 502.9	 3	 34.636	2.061	 89.60	 0.02		35.300	  2.17	20.10																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497		 999.2	 2	 34.591	3.553	154.40	 0.02		32.700	  2.13	30.90																										
PIRATA Fr19	st023c01	B	2009-07-12T18:10:00z	 -10.006	 -2.497		2002.0	 1	 34.958	5.666	246.20	 0.03		19.400	  1.30	23.10																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002		   2.2	11	 35.855	4.620	201.34	 0.11		2.700	  0.30	 1.40																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			10				 0.18		7.500	  0.74	 3.00																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			 9				 0.28		12.900	  0.90	 4.00																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			 8				 0.31		13.300	  0.92	 4.30																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			 7				 0.14		15.500	  1.03	 5.30																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			 6				 0.08		16.000	  1.10	 5.20																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002			 5				 0.04		16.500	  1.10	 5.40																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002		 100.2	 4	 35.635	2.783	121.11	 0.04		16.600	  1.11	 5.60																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002		 490.0	 3	 34.569	3.208	139.50	 0.02		30.900	  1.98	20.10																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002		 999.0	 2	 34.590	3.638	158.14	 0.02		31.900	  2.12	30.70																										
PIRATA Fr19	st024c01	B	2009-07-12T23:00:00z	  -9.998	 -2.002		2001.3	 1	 34.959	5.710	248.14	 0.02		19.100	  1.27	21.60																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501		   2.9	11	 35.834	4.714	205.50	 0.08		2.200	  0.29	 1.50																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			10				 0.11		3.300	  0.36	 0.80																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			 9				 0.10		3.400	  0.37	 1.00																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			 8				 0.30		10.800	  0.79	 2.80																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			 7				 0.06		15.500	  0.98	 4.50																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			 6				 0.05		16.100	  1.03	 4.90																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501			 5				 0.03		16.500	  1.07	 5.10																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501		 100.1	 4	 35.638	2.729	118.70	 0.03		16.700	  1.09	 5.20																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501		 501.2	 3	 34.588	3.013	131.00	 0.03		31.100	  1.95	19.90																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501		1000.1	 2	 34.593	3.617	157.30	 0.03		31.400	  2.02	29.80																										
PIRATA Fr19	st025c01	B	2009-07-13T03:00:00z	  -9.998	 -1.501		2002.2	 1	 34.958	5.703	247.80	 0.02		19.000	  1.21	22.10																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		   2.3	11	 35.806	4.744	206.80	 0.01		2.400	  0.54	 1.90																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		   2.2	10	 35.806	4.740	206.60	 0.02		2.400	  0.38	 1.80																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998			 9				 0.03		2.600	  0.40	 1.80																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998			 8				 0.17		8.600	  0.77	 3.60																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998			 7				 0.18		14.800	  1.13	 5.50																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998			 6				 0.04		18.200	  1.32	 6.00																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998			 5				 0.01		18.700	  1.36	 6.40																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		 101.8	 4	 35.610	2.683	116.70	 0.00		18.600	  1.38	 6.60																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		 502.0	 3	 34.604	2.912	126.60	 0.00		34.100	  2.34	20.80																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		1000.7	 2	 34.628	3.652	158.80	 0.00		33.800	  2.43	30.80																										
PIRATA Fr19	st026c01	B	2009-07-13T07:00:00z	 -10.006	 -0.998		2001.2	 1	 34.965	5.722	248.70	 0.00		20.500	  1.53	21.50																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		   2.2	11	 35.818	4.656	202.91	 0.05		3.300	  0.46	 1.90																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498			10				 0.06		4.500	  0.53	 2.30																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498			 9				 0.08		6.100	  0.67	 2.90																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498			 8				 0.02		11.400	  0.93	 4.50																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498			 7				 0.00		13.400	  1.04	 4.90																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498			 6				 0.00		15.100	  1.18	 5.50																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		  99.7	 5	 35.598	3.160	137.50	 0.00		16.200	  1.20	 5.70																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		 500.8	 4	 34.605	2.899	126.09	 0.00		34.200	  2.29	19.80																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		1000.1	 3	 34.628	3.626	157.62	 0.00		33.400	  2.38	30.40																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		1000.1	 2	 34.631	3.634	157.96	 0.00		33.400	  2.38	29.60																										
PIRATA Fr19	st027c01	B	2009-07-13T11:30:00z	  -9.995	 -0.498		1999.9	 1		5.718	248.48																															
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		  10.6	11	 35.849	4.717	205.60																															
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001			10				 0.06		3.700	  0.46	 2.10																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001			 9				 0.08		4.500	  0.51	 2.40																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001			 8				 0.03		10.500	  0.82	 4.30																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001			 7				 0.02		10.800	  0.88	 4.40																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001			 6				 0.01		11.700	  0.93	 4.60																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		  99.4	 5	 35.697	3.641	158.40	 0.00		12.700	  0.96	 4.80																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		 499.9	 4	 34.605	2.887	125.60	 0.00		32.900	  2.14	19.50																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		1000.4	 3	 34.604	3.539	153.80	 0.00		33.000	  2.20	29.60																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		1000.7	 2	 34.603	3.538	153.80	 0.00		33.700	  2.24	29.70																										
PIRATA Fr19	st028c01	B	2009-07-13T15:00:00z	  -9.996	 +0.001		2002.3	 1	 34.967	5.756	250.20	 0.00		20.300	  1.47	20.40																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		   2.5	11	 35.905	4.741	206.60	 0.04		2.900	  0.16	 2.20																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492			10				 0.05		3.300	  0.20	 2.40																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492			 9				 0.07		4.200	  0.29	 2.70																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492			 8				 0.14		5.600	  0.33	 3.10																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492			 7				 0.28		13.500	  0.75	 5.10																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492			 6				 0.04		14.300	  0.79	 5.50																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		  99.9	 5	 35.654	3.528	153.52	 0.00		0.100	  0.76	 0.30																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		 497.7	 4	 34.610	2.778	120.82	 0.00		13.500	  1.88	 5.30																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		 497.7	 3	 34.610	2.791	121.38	 0.00		33.600	  1.90	20.70																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		 999.8	 2	 34.632	3.676	159.81	 0.00		33.600	  1.91	20.60																										
PIRATA Fr19	st029c01	B	2009-07-13T23:40:00z	  -9.999	 +0.492		1998.6	 1	 34.965	5.779	251.17	 0.00		32.800	  1.08	29.90																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001		   1.5	11	 35.954	4.778	208.20	 0.06		2.400	  0.14	 2.20																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001			10				 0.04		2.400	  0.12	 2.30																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001			 9				 0.04		2.700	  0.14	 2.30																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001			 8				 0.07		3.500	  0.10	 2.30																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001			 7				 0.34		11.800	  0.66	 4.00																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001			 6				 0.05		16.500	  0.90	 6.00																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001		  99.4	 5	 35.620	2.873	125.00	 0.00		17.200	  0.92	 6.20																										
PIRATA Fr19	st030c01	B	2009-07-14T03:30:00z	  -9.995	 +1.001		  99.5	 4	 35.616	2.837	123.40	 0.00		17.300		 6.30																										
