//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR24_CHIMIE_odv.txt
//Data treated : 2020-09-24T15:01:55
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR24_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr24	st013c01	B	2014-04-24T00:11:00z	 -10.000	 -5.500		 100.0	 5	 35.875	2.829	123.20	 0.22	 15.000	14.900	  0.97	 4.30																										
PIRATA Fr24	st013c01	B	2014-04-24T00:11:00z	 -10.000	 -5.500		 500.0	 4	 34.621	2.371	103.20																															
PIRATA Fr24	st013c01	B	2014-04-24T00:11:00z	 -10.000	 -5.500		1000.0	 3	 34.579	3.614	157.20																															
PIRATA Fr24	st013c01	B	2014-04-24T00:11:00z	 -10.000	 -5.500		2000.0	 2	 34.948	5.540	240.80																															
PIRATA Fr24	st013c01	B	2014-04-24T00:11:00z	 -10.000	 -5.500		2000.0	 1	 34.949	5.551	241.30																															
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		   0.0	11	 35.714	4.530	197.80	 0.01	  0.100	0.100	  0.06	 0.90	0.0105	0.0140	0.0050	0.0105	0.0101	0.0008		0.0012	0.0329	0.0084			0.1233		0.0083	0.0101	0.0184	0.0277			0.0939	0.1311	0.2251	0.0023		
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		  10.0	10	 35.714	4.497	196.30	 0.01	  0.200	0.200	  0.07	 0.90																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		  20.0	 9	 35.712	4.496	196.30	 0.01	  0.200	0.200	  0.08	 0.90																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		  40.0	 8	 35.794	4.544	198.30	 0.01	  0.200	0.200	  0.08	 1.00																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		  60.0	 7	 36.089	3.824	166.60	 0.33	  4.800	4.400	  0.53	 2.40																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		  80.0	 6	 35.871	3.093	134.70	 0.62	 11.900	11.300	  0.86	 3.80																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		 100.0	 5	 35.692	2.543	110.70	 0.09	 18.300	18.300	  1.15	 5.30																										
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		 500.0	 4	 34.615	2.458	106.90																															
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		1000.0	 3	 34.591	3.613	157.10																															
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		1000.0	 2	 34.591	3.623	157.60																															
PIRATA Fr24	st014c01	B	2014-04-24T07:05:00z	 -10.000	 -5.000		2000.0	 1	 34.950	5.555	241.50																															
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		   0.0	11	 35.643	4.489	196.00	 0.00	  0.100	0.100	  0.06	 0.80																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		  10.0	10	 35.642	4.500	196.50	 0.00	  0.200	0.200	  0.06	 0.90																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		  20.0	 9	 35.640	4.514	197.10	 0.00	  0.100	0.100	  0.05	 0.90																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		  40.0	 8	 36.138	4.850	211.50	 0.01	  0.000	0.000	  0.18	 1.60																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		  60.0	 7	 35.963	3.405	148.30	 0.36	  8.300	7.900	  0.69	 3.20																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		  80.0	 6	 35.711	2.807	122.20	 0.32	 15.800	15.500	  1.06	 4.90																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		 100.0	 5	 35.416	2.491	108.40	 0.05	 19.400	19.300	  1.31	 6.90																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		 500.0	 4	 34.601	2.413	104.90	 0.03	 20.500	20.400	  1.26	 7.00																										
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		 500.0	 3	 34.597	2.522	109.70																															
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		1000.0	 2	 34.593	3.650	158.70																															
PIRATA Fr24	st015c01	B	2014-04-24T11:40:00z	 -10.000	 -4.500		2000.0	 1	 34.956	5.594	243.10																															
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		   0.0	11	 35.326	4.511	197.00	 0.00	  0.000	0.000	  0.04	 0.90	0.0073	0.0107	0.0050	0.0100	0.0074			0.0014	0.0273	0.0087			0.1271		0.0059	0.0068	0.0127	0.0211			0.0888	0.0925	0.1813	0.0016		
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		  10.0	10	 35.325	4.494	196.30	 0.01	  0.000	0.000	  0.04	 0.90																										
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		  20.0	 9	 35.334	4.507	196.80	 0.00	  0.100	0.100	  0.04	 0.90	0.0109	0.0156	0.0092	0.0137	0.0098			0.0016	0.0388	0.0102	0.0013		0.1547		0.0099	0.0080	0.0179	0.0268			0.1109	0.1245	0.2354	0.0020		
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		  40.0	 8	 36.112	4.909	214.00	 0.01	  0.000	0.000	  0.18	 1.80	0.0786	0.0802	0.0191	0.0813	0.0250	0.0036	0.0010	0.0057	0.2209	0.0220	0.0024		0.1984		0.0204	0.0879	0.1083	0.0452			0.1841	0.4226	0.6067	0.0044		
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		  60.0	 7	 35.949	3.199	139.40	 0.55	 10.000	9.500	  0.75	 3.50	0.0620	0.0534	0.0092	0.0815	0.0172	0.0199	0.0048	0.0067	0.1120	0.0082	0.0010		0.0866		0.1095	0.1824	0.2918	0.0500			0.1613	0.2992	0.4605	0.0054		
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		  80.0	 6	 35.610	2.624	114.20	 0.21	 17.800	17.600	  1.14	 5.70	0.0451	0.0249	0.0043	0.0559	0.0192	0.0037	0.0052	0.0023	0.0533	0.0063	0.0014		0.0185		0.1419		0.1419	0.0259			0.0579	0.1772	0.2351			
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		 100.0	 5	 35.479	2.561	111.50	 0.06	 19.800	19.800	  1.39	 6.50	0.0342	0.0205	0.0020	0.0441	0.0117	0.0014	0.0018		0.0429	0.0036			0.0152		0.1264		0.1264	0.0245			0.0553	0.1140	0.1694	0.0020		
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		 100.0	 4	 35.481	2.563	111.60	 0.06	 20.100	20.100	  1.30	 6.50																										
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		 500.0	 3	 34.649	2.059	 89.60																															
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		1000.0	 2	 34.603	3.695	160.70																															
PIRATA Fr24	st016c01	B	2014-04-24T16:30:00z	 -10.000	 -4.000		2000.0	 1	 34.952	5.583	242.70																															
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		   0.0	11	 34.710	4.505	196.80	 0.00	  0.000	0.000	  0.05	 0.90																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  10.0	10	 34.942	4.507	196.80	 0.00	  0.000	0.000	  0.07	 0.80																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  20.0	 9	 35.036	4.531	197.90	 0.00	  0.000	0.000	  0.04	 0.90																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  40.0	 8	 36.033	4.464	194.50	 0.06	  0.900	0.900	  0.31	 2.10																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  60.0	 7	 35.812	2.772	120.70	 0.64	 14.600	13.900	  0.96	 4.40																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  80.0	 6	 35.641	2.459	107.10	 0.29	 18.700	18.400	  1.15	 5.50																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		  80.0	 5	 35.637	2.470	107.50	 0.29	 18.700	18.400	  1.16	 5.60																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		 100.0	 4	 35.487	2.382	103.70	 0.04	 20.900	20.800	  1.35	 6.60																										
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		 500.0	 3	 34.637	2.140	 93.10																															
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		1000.0	 2	 34.633	3.684	160.20																															
PIRATA Fr24	st017c01	B	2014-04-24T21:30:00z	 -10.000	 -3.500		2000.0	 1	 34.955	5.623	244.30																															
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		   0.0	11	 34.951	4.514	197.20	 0.01	  0.100	0.100	  0.03	 0.80	0.0155	0.0187	0.0143	0.0116	0.0121	0.0009		0.0013	0.0505	0.0070			0.0674		0.0227		0.0227	0.0265			0.1026	0.1603	0.2629	0.0020		
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  10.0	10	 34.943	4.510	197.00	 0.00	  0.000	0.000	  0.01	 0.80																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  20.0	 9	 34.963	4.514	197.20	 0.00	  0.000	0.000	  0.03	 0.80																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  40.0	 8	 35.955	4.671	203.60	 0.03	  0.300	0.300	  0.21	 2.00																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  60.0	 7	 35.683	2.727	118.70	 0.59	 15.900	15.300	  1.02	 4.70																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  60.0	 6	 35.683	2.752	119.80	 0.59	 15.700	15.100	  1.05	 4.80																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		  80.0	 5	 35.653	2.548	110.90	 0.43	 17.700	17.200	  1.13	 5.20																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		 100.0	 4	 35.590	2.453	106.80	 0.11	 19.300	19.200	  1.27	 6.00																										
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		 500.0	 3	 35.590	2.114	 91.90																															
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		1000.0	 2	 34.609	3.591	156.10																															
PIRATA Fr24	st018c01	B	2014-04-25T02:47:00z	 -10.000	 -3.000		2000.0	 1	 34.958	5.605	243.60																															
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		   0.0	11	 35.258	4.530	197.90	 0.00	  0.100	0.100	  0.07	 0.90																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  10.0	10	 35.257	4.531	197.90	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  20.0	 9	 35.281	4.548	198.60	 0.00	  0.000	0.000	  0.05	 0.80																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  40.0	 8	 35.798	4.625	201.60	 0.02	  0.700	0.700	  0.27	 2.20																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  40.0	 7	 35.794	4.547	198.20	 0.03	  1.000	1.000	  0.31	 2.30																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  60.0	 6	 35.661	2.537	110.40	 0.49	 17.300	16.800	  1.11	 5.10																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		  80.0	 5	 35.603	2.334	101.60	 0.04	 19.700	19.600	  1.27	 5.80																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		 100.0	 4	 35.588	2.415	105.10	 0.04	 19.400	19.300	  1.26	 6.00																										
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		 500.0	 3	 34.622	2.561	111.40																															
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		1000.0	 2	 34.597	3.612	157.10																															
PIRATA Fr24	st019c01	B	2014-04-25T07:40:00z	 -10.000	 -2.500		2000.0	 1	 34.957	5.654	245.80																															
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		   0.0	11	 35.522	4.542	198.30	 0.02	  0.098	0.098	  0.06	 1.07	0.0045	0.0094	0.0068	0.0049	0.0067			0.0022	0.0191	0.0109			0.1159		0.0102		0.0102	0.0161			0.0877	0.0795	0.1672	0.0013		
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  10.0	10	 35.522	4.550	198.70	 0.00	  0.098	0.098	  0.04	 0.98																										
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  20.0	 9	 35.536	4.557	199.00	 0.00	  0.000	0.000	  0.04	 0.88																										
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  20.0	 8	 35.535	4.553	198.80	 0.00	  0.098	0.098	  0.04	 0.88	0.0064	0.0124	0.0069	0.0069	0.0083			0.0023	0.0265	0.0082	0.0010		0.1206		0.0150		0.0150	0.0243			0.1090	0.0950	0.2039	0.0018		
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  40.0	 7	 35.822	4.668	203.50	 0.04	  0.879	0.782	  0.21	 1.86	0.1031	0.0989	0.0312	0.0869	0.0429			0.0036	0.2934	0.0268	0.0022	0.0012	0.1103		0.0186	0.0759	0.0944	0.0442			0.1495	0.5936	0.7431	0.0054		
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  60.0	 6	 35.674	2.688	117.10	 0.66	 16.124	15.440	  1.06	 4.98	0.0706	0.0483	0.0075	0.0836	0.0350	0.0123	0.0127	0.0038	0.0959	0.0085			0.0391		0.1079	0.1238	0.2317	0.0374			0.0998	0.3137	0.4135			
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		  80.0	 5	 35.611	2.500	108.90	 0.08	 18.371	18.273	  1.19	 5.77	0.0391	0.0240	0.0035	0.0521	0.0197	0.0047	0.0060	0.0015	0.0416	0.0042			0.0184		0.0848	0.0416	0.1264	0.0226			0.0509	0.1485	0.1994			
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		 100.0	 4	 35.528	2.284	 99.40	 0.03	 20.619	20.521	  1.31	 6.55	0.0156	0.0092	0.0018	0.0213	0.0073	0.0012	0.0011	0.0004	0.0186	0.0017			0.0051		0.0462		0.0462	0.0089				0.0175	0.0175	0.0542		
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		 500.0	 3	 34.579	3.114	135.50																															
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		1000.0	 2	 34.599	3.593	156.20																															
PIRATA Fr24	st020c01	B	2014-04-25T14:00:00z	 -10.000	 -2.000		2000.0	 1	 34.962	5.692	247.40																															
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		   0.0	11	 35.743	4.556	198.90	 0.00	  0.100	0.100	  0.06	 1.00																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  10.0	10	 35.744	4.559	199.00	 0.00	  0.100	0.100	  0.06	 1.00																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  10.0	 9	 35.743	4.564	199.20	 0.00	  0.100	0.100	  0.06	 1.00																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  20.0	 8	 35.784	4.589	200.30	 0.00	  0.100	0.100	  0.03	 1.00																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  40.0	 7	 35.947	4.825	210.50	 0.00	  0.100	0.100	  0.11	 1.30																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  60.0	 6	 35.806	3.442	149.90	 0.34	  8.400	8.100	  0.68	 3.50																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		  80.0	 5	 35.599	3.109	135.40	 0.06	 15.600	15.600	  1.04	 5.60																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		 100.0	 4	 35.517	3.247	141.30	 0.01	 15.900	15.800	  1.06	 6.10																										
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		 500.0	 3	 34.603	2.954	128.50																															
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		1000.0	 2	 34.605	3.575	155.50																															
PIRATA Fr24	st021c01	B	2014-04-25T18:58:00z	 -10.000	 -1.500		2000.0	 1	 34.956	5.604	243.60																															
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		   0.0	11	 35.807	4.527	197.70	 0.00	  0.000	0.000	  0.05	 1.00	0.0037	0.0056	0.0036	0.0033	0.0038				0.0122	0.0046			0.0947		0.0036	0.0033	0.0069	0.0127			0.0515	0.0372	0.0888			
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		   0.0	10	 35.806	4.523	197.50	 0.00	  0.100	0.100	  0.04	 1.00																										
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		  10.0	 9	 35.805	4.525	197.50	 0.00	  0.100	0.100	  0.05	 1.00																										
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		  20.0	 8	 35.804	4.531	197.80	 0.00	  0.100	0.100	  0.04	 1.00	0.0038	0.0057	0.0039	0.0036	0.0038			0.0009	0.0126	0.0046			0.1012		0.0037	0.0036	0.0074	0.0136			0.0518	0.0378	0.0896			
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		  40.0	 7	 36.068	4.712	205.60	 0.00	  0.100	0.100	  0.06	 1.10	0.0213	0.0234	0.0153	0.0134	0.0088			0.0015	0.0703	0.0094	0.0025		0.1024		0.0116	0.0126	0.0241	0.0237			0.1001	0.1606	0.2607	0.0021		
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		  60.0	 6	 36.033	3.414	148.70	 0.54	  7.700	7.200	  0.64	 3.40	0.0866	0.0622	0.0173	0.1007	0.0251	0.0099	0.0122	0.0040	0.1560	0.0115	0.0033		0.0823		0.1383	0.1233	0.2616	0.0533			0.1749	0.3831	0.5580	0.0052		
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		  80.0	 5	 35.830	3.167	137.90	 0.18	 12.800	12.600	  0.91	 4.70	0.0749	0.0469	0.0056	0.1046	0.0257	0.0042	0.0064	0.0024	0.1003	0.0093	0.0037		0.0396		0.1096	0.0680	0.1777	0.0365			0.1015	0.2914	0.3929			
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		 100.0	 4	 35.603	3.068	133.60	 0.05	 15.800	15.700	  1.05	 5.80	0.0383	0.0212	0.0022	0.0525	0.0125	0.0016	0.0019	0.0009	0.0529	0.0044	0.0014		0.0142		0.1011		0.1011	0.0200			0.0508	0.1327	0.1835			
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		 500.0	 3	 34.602	2.965	129.00																															
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		1000.0	 2	 34.625	3.636	158.10																															
PIRATA Fr24	st022c01	B	2014-04-25T23:55:00z	 -10.000	 -1.000		2000.0	 1	 34.964	5.711	248.30																															
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		   0.0	11	 35.187	4.494	196.30	 0.01	  0.100	0.100	  0.01	 1.00																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		  10.0	10	 35.201	4.500	196.50	 0.02	  0.100	0.000	  0.01	 1.00																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		  20.0	 9	 35.430	4.550	198.70	 0.01	  0.100	0.100	  0.00	 1.00																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		  40.0	 8	 36.145	4.704	205.30	 0.01	  0.000	0.000	  0.06	 1.20																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		  60.0	 7	 36.311	4.148	180.70	 0.16	  1.400	1.200	  0.31	 2.10																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		  80.0	 6	 36.123	4.074	177.40	 0.30	  5.800	5.500	  0.53	 3.00																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		 100.0	 5	 35.854	3.827	166.60	 0.15	  9.100	8.900	  0.73	 3.90																										
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		 500.0	 4	 34.576	3.057	133.00																															
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		1000.0	 3	 34.743	3.675	159.90																															
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		2000.0	 2	 34.963	5.701	247.80																															
PIRATA Fr24	st023c01	B	2014-04-26T05:12:00z	 -10.000	 -0.500		2000.0	 1	 34.963	5.707	248.10																															
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		   0.0	11	 34.992	4.513	197.20	 0.00	  0.098	0.098	  0.01	 0.88	0.0045	0.0060	0.0032	0.0040	0.0039				0.0165	0.0049			0.0956		0.0053	0.0061	0.0114	0.0149			0.0595	0.0590	0.1185			
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		  10.0	10	 34.998	4.518	197.40	 0.00	  0.195	0.195	  0.01	 0.88																										
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		  20.0	 9	 35.358	4.609	201.30	 0.00	  0.098	0.098	  0.02	 0.98	0.0053	0.0067	0.0040	0.0047	0.0044			0.0011	0.0172	0.0048			0.1045		0.0060	0.0079	0.0139	0.0153			0.0666	0.0582	0.1248			
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		  40.0	 8	 36.215	4.628	201.80	 0.00	  0.195	0.195	  0.05	 1.27	0.0151	0.0159	0.0082	0.0119	0.0059	0.0010		0.0013	0.0499	0.0072			0.0851		0.0110	0.0134	0.0244	0.0209			0.0892	0.1126	0.2019			
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		  60.0	 7	 36.428	4.461	194.40	 0.01	  0.195	0.195	  0.14	 1.66	0.0484	0.0438	0.0089	0.0650	0.0135	0.0032		0.0024	0.1192	0.0103		0.0010	0.0796		0.0455	0.0749	0.1204	0.0351			0.1396	0.2367	0.3763	0.0073		
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		  80.0	 6	 36.255	4.074	177.40	 0.47	  5.081	4.691	  0.45	 2.83	0.0578	0.0394	0.0053	0.0742	0.0162	0.0063	0.0093	0.0022	0.0965	0.0080	0.0057	0.0010	0.0364		0.0847	0.0829	0.1676	0.0336			0.0996	0.2683	0.3679	0.0067		
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		 100.0	 5	 35.866	3.812	166.00	 0.12	  9.674	9.576	  0.73	 4.10	0.0456	0.0275	0.0031	0.0641	0.0111	0.0015	0.0018		0.0760	0.0059	0.0018		0.0200		0.1090		0.1090	0.0261			0.0706	0.1721	0.2427	0.0057		
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		 500.0	 4	 34.598	2.941	127.90																															
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		1000.0	 3	 34.654	3.666	159.40																															
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		1000.0	 2	 34.654	3.660	159.10																															
PIRATA Fr24	st024c01	B	2014-04-27T01:18:00z	 -10.000	 +0.000		2000.0	 1	 34.959	5.675	246.70																															
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		   0.0	11	 34.680	4.496	196.50	 0.02	  0.200	0.200	  0.00	 0.90																										
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		  10.0	10	 34.682	4.493	196.30	 0.02	  0.100	0.100	  0.00	 0.80																										
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		  20.0	 9	 35.130	4.613	201.50	 0.03	  0.100	0.100	  0.00	 0.90																										
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		  40.0	 8	 35.953	4.617	201.40	 0.01	  0.100	0.100	  0.02	 1.20																										
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		  60.0	 7	 36.333	4.168	181.60	 0.23	  1.600	1.400	  0.23	 2.20																										
PIRATA Fr24	st025c01	B	2014-04-27T06:00:00z	 -10.000	 +0.500		  80.0	 6	 35.901	3.265	142.10	 0.18	 11.900	11.700	  0.80	 4.40																										
