//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR26_CHIMIE_odv.txt
//Data treated : 2020-09-24T13:35:56
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/PIRATAFR26_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
PIRATA Fr26	st011c01	B	2016-03-18T06:00:00z	 -10.000	-10.000		2025.0	 1	 34.928	5.410	235.10																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		   3.1	11	 36.417	4.524	197.40																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		  10.1	10	 36.419	4.526	197.50																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		  20.7	 9	 36.420	4.526	197.50																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		  40.0	 8	 36.521	4.784	208.60																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		  61.0	 7	 36.566	5.169	225.20																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		  80.0	 6	 36.433	4.510	196.40																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		 101.0	 5	 36.117	3.596	156.50																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		 504.0	 4	 34.646	2.030	 88.30																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		1009.0	 3	 34.566	3.549	154.30																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		2022.0	 2	 34.932	5.393	234.40																															
PIRATA Fr26	st012c01	B	2016-03-18T22:40:00z	 -10.000	 -9.500		2022.0	 1	 34.932	5.397	234.60																															
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		   3.0	11	 36.400	4.529	197.60	 0.02	  0.000	0.000	  0.10	 0.60																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		   9.9	10	 36.401	4.530	197.60																															
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		  20.2	 9	 36.397	4.530	197.60	 0.00	  0.000	0.000	  0.09	 0.50																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		  40.7	 8	 36.401	4.532	197.70	 0.00	  0.000	0.000	  0.10	 0.60																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		  60.3	 7	 36.607	5.197	226.40	 0.00	  0.000	0.000	  0.19	 0.70																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		  80.1	 6	 36.405	4.341	189.00	 0.20	  4.000	3.800	  0.49	 1.50																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		 101.8	 5	 35.992	3.268	142.30	 0.26	 12.700	12.400	  0.97	 3.20																										
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		 504.5	 4	 34.656	1.998	 86.90																															
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		1008.4	 3	 34.602	3.500	152.20																															
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		1009.1	 2	 34.601	3.507	152.50																															
PIRATA Fr26	st013c01	B	2016-03-19T03:16:00z	 -10.000	 -9.000		2021.0	 1	 34.937	5.435	236.30																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		   2.5	11	 36.408	4.529	197.60																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		  11.0	10	 36.408	4.525	197.40																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		  20.0	 9	 36.409	4.528	197.60																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		  39.0	 8	 36.594	5.117	223.00																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		  60.0	 7	 36.572	5.168	225.20																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		  80.0	 6	 36.495	4.238	184.50																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		 101.0	 5	 35.915	3.091	134.60																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		 505.0	 4	 34.681	1.806	 78.60																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		 505.0	 3	 34.681	1.805	 78.50																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		1009.0	 2	 34.597	3.552	154.40																															
PIRATA Fr26	st014c01	B	2016-03-19T07:20:00z	 -10.000	 -8.500		2021.0	 1	 34.941	5.447	236.80																															
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		   3.0	11	 36.430	4.514	197.00	 0.00	  0.000	0.000	  0.10	 0.50	0.0022	0.0032	0.0026	0.0039	0.0039				0.0109	0.0048		0.0010	0.0895		0.0048	0.0039		0.0125			0.0574	0.0427				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		  10.0	10	 36.429	4.512	196.90																															
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		  20.0	 9	 36.431	4.533	197.80	 0.01	  0.000	0.000	  0.12	 0.50	0.0052	0.0049	0.0023	0.0046	0.0029				0.0153	0.0052			0.1060		0.0046	0.0052		0.0140			0.0571	0.0502				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		  40.4	 8	 36.407	5.067	220.80	 0.00	  0.300	0.300	  0.17	 0.80	0.0144	0.0163	0.0045	0.0247	0.0093				0.0545	0.0096		0.0010	0.1048		0.0122	0.0170		0.0183			0.0849	0.1160				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		  60.3	 7	 35.979	3.620	157.70	 0.27	  8.300	8.000	  0.72	 2.40	0.0457	0.0397	0.0093	0.0777	0.0195	0.0118	0.0022	0.0051	0.1334	0.0102	0.0006		0.0726		0.0368	0.0886		0.0275			0.0723	0.2697				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		  80.6	 6	 35.797	2.688	117.10	 0.58	 15.200	14.600	  1.12	 3.90	0.0421	0.0288	0.0042	0.0712	0.0181	0.0078	0.0039	0.0029	0.0851	0.0052	0.0006		0.0460		0.0757	0.0511		0.0269			0.0812	0.1884				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		 101.5	 5	 35.620	2.268	 98.70	 0.07	 19.200	19.100	  1.35	 5.60	0.0371	0.0217	0.0033	0.0644	0.0171	0.0023	0.0023	0.0010	0.0624	0.0053	0.0007		0.0223		0.0690	0.0306		0.0240			0.0614	0.1265				
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		 101.2	 4	 35.622	2.272	 98.90																															
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		 504.1	 3	 34.709	1.549	 67.40																															
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		1008.0	 2	 34.570	3.461	150.50																															
PIRATA Fr26	st015c01	B	2016-03-19T11:47:00z	 -10.000	 -8.000		2021.0	 1																																		
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		   3.2	11	 36.448	4.516	197.00																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		   9.8	10	 36.447	4.521	197.20																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		  20.4	 9	 36.448	4.526	197.40																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		  42.0	 8	 36.266	4.950	215.70																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		  61.0	 7	 35.870	3.210	139.80																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		  81.0	 6	 35.667	2.270	 98.80																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		  81.0	 5	 35.667	2.275	 99.00																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		 100.8	 4	 35.577	2.084	 90.70																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		 504.0	 3	 34.688	1.828	 79.50																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		1008.0	 2	 34.587	3.569	155.20																															
PIRATA Fr26	st016c01	B	2016-03-19T15:46:00z	 -10.000	 -7.500		2021.0	 1	 34.947	5.579	242.50																															
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		   3.0	11	 36.282	4.478	195.40	 0.00	  0.000	0.000	  0.05	 0.50																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  10.0	10	 36.281	4.480	195.50																															
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  20.0	 9	 36.279	4.483	195.60	 0.00	  0.000	0.000	  0.07	 0.50																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  40.0	 8	 36.377	4.505	196.60	 0.00	  0.000	0.000	  0.10	 0.70																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  60.0	 7	 36.114	4.842	211.00																															
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  60.0	 6	 36.114	4.841	211.00	 0.01	  0.400	0.300	  0.24	 1.30																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		  81.0	 5	 35.774	2.470	107.50	 0.40	 16.500	16.100	  1.18	 4.40																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		 101.0	 4	 35.518	2.137	 93.00	 0.04	 20.600	20.600	  1.44	 6.40																										
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		 505.0	 3	 34.641	2.048	 89.10																															
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		1009.0	 2	 34.577	3.528	153.40																															
PIRATA Fr26	st017c01	B	2016-03-19T19:50:00z	 -10.000	 -7.000		2022.0	 1	 34.943	5.514	239.60																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		   3.5	11	 36.040	4.509	196.80																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  10.0	10	 36.039	4.504	196.60																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  20.0	 9	 36.196	4.507	196.70																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  40.0	 8	 36.197	4.677	204.10																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  40.0	 7	 36.198	4.667	203.60																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  60.0	 6	 36.123	4.514	196.70																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		  80.0	 5	 35.908	3.091	134.60																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		 100.0	 4	 35.675	2.510	109.30																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		 505.0	 3	 34.641	2.150	 93.50																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		1009.0	 2	 34.579	3.655	158.90																															
PIRATA Fr26	st018c01	B	2016-03-20T00:07:00z	 -10.000	 -6.500		2020.0	 1	 34.951	5.566	241.90																															
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		   3.0	11	 35.997	4.522	197.40	 0.00	  0.000	0.000	  0.05	 0.40	0.0034	0.0052	0.0076	0.0049	0.0040				0.0153	0.0040			0.0559		0.0009	0.0031		0.0092			0.0333	0.0479				
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  10.0	10	 35.997	4.523	197.40																															
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  20.0	 9	 35.997	4.520	197.30																															
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  20.0	 8	 35.998	4.522	197.40	 0.00	  0.000	0.000	  0.06	 0.40	0.0060	0.0105	0.0162	0.0086	0.0067				0.0279	0.0067			0.1054		0.0035	0.0060		0.0171			0.0683	0.0943				
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  41.0	 7	 36.229	4.877	212.70	 0.00	  0.000	0.000	  0.13	 0.80	0.0158	0.0135	0.0048	0.0180	0.0071				0.0598	0.0074			0.1222		0.0116	0.0158		0.0231			0.1051	0.1212				
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  60.0	 6	 36.142	4.642	202.30	 0.03	  0.400	0.400	  0.25	 1.50	0.0958	0.0741	0.0191	0.1419	0.0270				0.2644	0.0150	0.0041		0.1111		0.0426	0.0773		0.0430			0.1769	0.4585				
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		  81.0	 5	 35.881	2.958	128.80	 0.33	 13.100	12.800	  1.00	 3.60	0.0589	0.0328	0.0035	0.0961	0.0223	0.0060	0.0054	0.0019	0.1022	0.0067			0.0407		0.1012	0.0761		0.0363			0.0996	0.2365		0.0073		
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		 101.0	 4	 35.541	2.363	102.80	 0.03	 19.600	19.600	  1.37	 5.90	0.0164	0.0079		0.0299	0.0076				0.0243	0.0020			0.0066		0.0438	0.0188		0.0132			0.0230	0.0668				
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		 504.0	 3	 34.608	2.522	109.70																															
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		1007.0	 2	 34.577	3.635	158.00																															
PIRATA Fr26	st019c01	B	2016-03-20T06:00:00z	 -10.000	 -6.000		2022.0	 1	 34.952	5.584	242.70																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		   3.0	11	 36.004	4.522	197.40																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  10.0	10	 36.008	4.532	197.80																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  10.0	 9	 36.007	4.532	197.80																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  20.0	 8	 36.007	4.532	197.80																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  40.0	 7	 36.111	4.902	213.90																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  60.0	 6	 36.146	4.751	207.10																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		  81.0	 5	 35.968	3.261	142.10																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		 101.0	 4	 35.675	2.442	106.30																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		 504.0	 3	 34.624	2.411	104.90																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		1008.0	 2	 34.579	3.503	152.30																															
PIRATA Fr26	st020c01	B	2016-03-20T20:50:00z	 -10.000	 -5.500		2022.0	 1	 34.954	5.575	242.30																															
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		   3.5	11	 35.969	4.595	200.60	 0.00	  0.000	0.000	  0.01	 0.40																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		   3.5	10	 35.974	4.589	200.30																															
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		   9.8	 9	 35.969	4.589	200.30																															
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		  19.4	 8	 35.969	4.594	200.50	 0.01	  0.000	0.000	  0.04	 0.50																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		  40.6	 7	 35.978	5.015	218.70	 0.00	  0.000	0.000	  0.12	 1.10																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		  60.0	 6	 35.987	3.413	148.70	 0.43	  8.800	8.300	  0.72	 2.50																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		  80.0	 5	 35.766	2.686	116.90	 0.24	 15.800	15.600	  1.14	 4.60																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		 101.7	 4	 35.623	2.597	113.10	 0.17	 17.500	17.400	  1.27	 5.60																										
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		 505.0	 3	 34.663	2.211	 96.20																															
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		1007.0	 2	 34.572	3.469	150.90																															
PIRATA Fr26	st021c01	B	2016-03-21T01:10:00z	 -10.000	 -5.000		2020.0	 1	 34.952	5.553	241.40																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		   3.5	11	 35.979	4.564	199.20																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		  10.0	10	 35.980	4.561	199.00																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		  20.0	 9	 35.978	4.568	199.40																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		  39.0	 8	 35.882	4.537	197.70																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		  61.0	 7	 35.701	2.726	118.70																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		  80.0	 6	 35.527	2.364	102.90																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		 100.0	 5	 35.480	2.265	 98.60																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		 503.0	 4	 34.695	2.035	 88.50																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		1008.0	 3	 34.582	3.538	153.80																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		2022.0	 2	 34.949	5.612	243.90																															
PIRATA Fr26	st022c01	B	2016-03-21T05:27:00z	 -10.000	 -4.500		2022.0	 1	 34.949	5.621	244.30																															
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		   3.8	11	 35.960	6.419	280.20	 0.00	  0.000	0.000	  0.08	 0.70	0.0124	0.0143	0.0045	0.0092	0.0134				0.0465	0.0185		0.0022	0.0854		0.0026	0.0089			0.0185		0.0434	0.1537				
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		  10.3	10	 35.960	4.743	207.00																															
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		  20.0	 9	 35.958	4.604	200.90	 0.00	  0.000	0.000	  0.09	 0.70	0.0105	0.0156	0.0061	0.0112	0.0153				0.0494	0.0156		0.0022	0.0871		0.0029	0.0108			0.0179		0.0421	0.1821				
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		  40.7	 8	 35.813	3.978	173.30	 0.14	  6.500	6.400	  0.61	 2.80	0.0563	0.0521	0.0161	0.0570	0.0396	0.0039	0.0077	0.0048	0.1561	0.0154	0.0050		0.1175		0.0193	0.0856		0.0319			0.0933	0.4145				
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		  61.0	 7	 35.636	2.724	118.60	 0.07	 16.400	16.300	  1.17	 5.10	0.0747	0.0444	0.0071	0.0808	0.0386	0.0039	0.0113	0.0019	0.1156	0.0086	0.0038		0.0473		0.1185	0.0950		0.0354			0.0972	0.3226		0.0068		
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		  81.0	 6	 35.569	2.485	108.20	 0.03	 18.500	18.500	  1.33	 6.00	0.0248	0.0148	0.0035	0.0316	0.0145	0.0010	0.0029	0.0003	0.0274	0.0027	0.0018		0.0126		0.0699	0.0296		0.0158			0.0377	0.1021		0.0045		
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		 101.0	 5	 35.504	2.227	 96.90	 0.00	 20.300	20.300	  1.41	 6.70	0.0158	0.0087	0.0026	0.0201	0.0078				0.0171	0.0016			0.0052		0.0401	0.0165		0.0094			0.0194	0.0569		0.0036		
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		 504.0	 4	 34.684	2.084	 90.70																															
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		1009.0	 3	 34.583	3.596	156.40																															
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		1009.0	 2	 34.583	3.600	156.50																															
PIRATA Fr26	st023c01	B	2016-03-21T09:28:00z	 -10.000	 -4.000		2021.0	 1	 34.949	5.586	242.80																															
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		   3.5	11	 35.941	4.631	202.10	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		  10.0	10	 35.939	4.638	202.40	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		  21.0	 9	 35.920	4.656	203.20	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		  40.0	 8	 35.779	3.786	164.90	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		  61.0	 7	 35.699	2.947	128.30	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		  81.0	 6	 35.606	2.849	124.00	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		 101.0	 5	 35.585	2.888	125.70	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		 503.0	 4	 34.621	2.718	118.20	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		 503.0	 3	 34.620	2.730	118.80	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		1008.0	 2	 34.623	3.604	156.70	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st024c01	B	2016-03-21T13:38:00z	 -10.000	 -3.500		2021.0	 1	 34.961	5.690	247.30	 0.00	  0.000	0.000	  0.00	 0.00																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		   3.5	11	 35.974	4.586	200.20	 0.01	  0.000	0.000	  0.06	 0.60																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		  10.0	10	 35.972	4.594	200.50																															
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		  21.0	 9	 35.944	4.673	203.90	 0.00	  0.100	0.100	  0.09	 0.70																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		  40.0	 8	 35.784	3.634	158.30	 0.25	  8.800	8.500	  0.70	 3.00																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		  61.0	 7	 35.695	2.657	115.70	 0.16	 16.800	16.600	  1.16	 4.90																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		  81.0	 6	 35.610	2.800	121.90	 0.03	 17.000	17.000	  1.22	 6.00																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		 101.0	 5	 35.581	2.825	123.00	 0.02	 17.200	17.200	  1.23	 6.10																										
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		 503.0	 4	 34.583	2.879	125.30																															
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		 503.0	 3	 34.583	2.874	125.00																															
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		1008.0	 2	 34.613	3.551	154.40																															
PIRATA Fr26	st025c01	B	2016-03-21T17:50:00z	 -10.000	 -3.000		2021.0	 1	 34.959	5.688	247.20																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		   3.0	11	 36.026	4.550	198.60																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  10.0	10	 36.023	4.552	198.70																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  20.0	 9	 35.960	4.756	207.50																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  40.0	 8	 35.756	3.263	142.10																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  61.0	 7	 35.685	2.775	120.80																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  81.0	 6	 35.658	2.856	124.30																															
PIRATA Fr26	st026c01	B	2016-03-21T21:45:00z	 -10.000	 -2.500		  81.0	 5	 35.659	2.858	124.40																															
