//ODV Spreadsheet file : /home/proussel/Documents/OUTILS/CTD/chimie/conversion/EGEE4_CHIMIE_odv.txt
//Data treated : 2020-09-24T16:05:57
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/home/proussel/Documents/OUTILS/CTD/chimie/conversion/EGEE4_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		   0.5	11	 35.985	4.754	207.30	 0.00		0.127	  0.11	 1.07																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		  11.0	10	 35.984	4.806	209.60	 0.00		0.098	  0.10	 1.10																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		  20.0	 9	 35.983	4.763	207.70	 0.00		0.186	  0.11	 1.06																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		  40.0	 8	 35.984	4.752	207.20	 0.00		0.173	  0.10	 1.07																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		  60.0	 7	 36.230	4.595	200.30	 0.09		0.998	  0.22	 1.26																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		  79.0	 6	 36.287	3.683	160.40	 0.39		7.515	  0.63	 2.60																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		 100.0	 5	 35.718	2.824	122.90	 0.15		15.801	  1.09	 5.03																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		 300.0	 4	 34.887	1.918	 83.40	 0.02		31.687	  1.95	14.38																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		 299.0	 3	 34.887			 0.02		31.648	  1.97	14.47																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		 600.0	 2	 34.543	2.747	119.50	 0.03		36.254	  2.34	24.93																										
EGEE 4	st015c01	B	2006-11-23T10:30:00z	  -9.995	 -5.006		1006.0	 1	 34.591	3.655	158.90	 0.03		33.503	  2.23	33.11																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		   0.0	11	 35.967	4.795	209.10	 0.02		0.183	  0.12	 1.23																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		   9.0	10	 35.965	4.800	209.30	 0.01		0.161	  0.12	 1.20																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		   9.0	 9	 35.965	4.798	209.20	 0.02		0.183	  0.12	 1.19																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		  40.0	 8	 35.971	4.819	210.20	 0.00		0.205	  0.11	 1.23																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		  59.0	 7	 36.025	4.769	207.90	 0.03		0.275	  0.16	 1.03																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		  79.0	 6	 35.912	3.527	153.70	 0.43		8.619	  0.67	 2.98																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		  99.0	 5	 35.855	3.012	131.20	 0.13		13.151	  0.91	 4.07																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		  99.0	 4	 35.854	3.047	132.70	 0.15		13.260	  0.92	 4.15																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		 297.0	 3	 34.924	1.988	 86.50	 0.00		31.407	  1.91	14.03																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		 599.0	 2	 34.550	2.586	112.50	 0.02		36.638	  2.32	25.69																										
EGEE 4	st016c01	B	2006-11-23T15:45:00z	 -10.001	 -5.504		1002.0	 1	 34.590	3.627	157.70	 0.01		33.758	  2.23	33.66																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		   1.7	11	 36.102	4.829	210.50	 0.00		0.029	  0.16	 1.13																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  10.0	10	 36.100	4.800	209.30	 0.00		0.039	  0.15	 1.09																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  20.0	 9	 36.100	4.780	208.40	 0.00		0.074	  0.15	 1.11																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  41.0	 8	 36.092	4.809	209.70	 0.01		0.144	  0.17	 1.13																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  61.0	 7	 36.092	3.901	169.90	 0.45		6.045	  0.55	 2.33																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  79.0	 6	 35.992	3.107	135.30	 0.15		12.310	  0.90	 3.91																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		  99.0	 5	 35.852	2.735	119.10	 0.08		15.707	  1.09	 4.92																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		 499.0	 4	 35.752	2.053	 89.20	 0.00		36.459	  2.28	21.02																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		1001.0	 3	 34.659	3.635	158.00	 0.00		33.357	  2.21	33.58																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		1498.0	 2	 34.930	4.987	216.70	 0.00		23.716	  1.56	21.83																										
EGEE 4	st017c01	B	2006-11-23T20:45:00z	 -10.000	 -5.997		2000.5	 1	 34.953	5.526	240.10	 0.01		21.375	  1.40	26.34																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		   0.6	11	 35.968	4.772	208.30	 0.01		0.000	  0.15	 1.03																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		   9.0	10	 35.971	4.768	207.90	 0.00		0.059	  0.15	 0.98																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		  19.0	 9	 35.996	4.756	207.20	 0.00		0.328	  0.19	 1.02																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		  40.0	 8	 35.865	3.364	146.50	 0.28		10.554	  0.80	 3.31																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		  59.0	 7	 35.647	2.092	 91.00	 0.34		19.780	  1.30	 5.91																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		  80.0	 6	 35.569	1.816	 79.00	 0.02		22.384	  1.42	 7.29																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		  98.0	 5	 35.529	2.180	 94.80	 0.02		21.309	  1.36	 7.22																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		 498.0	 4	 34.650	1.610	 70.10	 0.00		39.234	  2.40	22.62																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		 997.0	 3	 34.584	3.384	147.20	 0.01		34.737	  2.28	34.04																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		1498.0	 2	 34.929	4.973	216.20	 0.00		23.736	  1.54	23.63																										
EGEE 4	st018c01	B	2006-11-27T02:30:00z	  +2.334	 -5.996		2004.0	 1	 34.943	5.393	234.40	 0.00		22.033	  1.42	27.88																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		   0.3	11	 35.974	4.785	208.70	 0.00		0.038	  0.11	 2.02																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		   9.7	10	 35.974	4.752	207.20	 0.00		0.130	  0.11	 1.56																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		  19.0	 9	 35.975	4.753	207.30	 0.00		0.185	  0.11	 1.57																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		  40.6	 8	 35.971	4.706	205.10	 0.05		1.516	  0.25	 2.19																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		  59.0	 7	 35.815	3.005	130.80	 0.40		12.325	  0.92	 4.26																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		  81.0	 6	 35.585	2.306	100.40	 0.23		19.308	  1.29	 6.19																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		 100.0	 5	 34.498	2.386	103.90	 0.04		20.052	  1.33	 6.74																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		 299.0	 4	 35.006	1.164	 50.60	 0.01		32.309	  2.04	13.84																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		 599.0	 3	 34.563	2.233	 97.10	 0.01		37.744	  2.44	24.79																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		1000.0	 2	 34.605	3.465	150.70	 0.01		33.378	  2.26	31.98																										
EGEE 4	st019c01	B	2006-11-27T07:30:00z	  +2.333	 -5.500		1000.0	 1	 34.605	3.458	150.40	 0.01		33.655	  2.29	32.34																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		   0.5	11	 35.914	4.738	206.70	 0.00		0.000	  0.14	 0.90																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		  11.0	10	 35.910	4.750	207.20	 0.00		0.000	  0.14	 1.20																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		  20.0	 9	 35.910	4.757	207.50	 0.00		0.016	  0.15	 1.22																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		  39.0	 8	 35.911	4.727	206.20	 0.00		0.127	  0.17	 1.07																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		  60.0	 7	 35.731	2.591	112.80	 0.47		15.639	  1.11	 4.70																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		  80.0	 6	 35.594	2.022	 88.00	 0.14		20.860	  1.38	 5.67																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		 100.0	 5	 35.520	2.006	 87.30	 0.04		21.619	  1.43	 7.01																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		 298.0	 4	 34.998	2.247	 97.80	 0.01		27.689	  1.77	11.69																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		 601.0	 3	 34.568	2.221	 96.60	 0.02		37.779	  2.44	24.45																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		 601.0	 2	 34.566	2.238	 97.30	 0.00		37.583	  2.47	24.20																										
EGEE 4	st020c01	B	2006-11-27T12:30:00z	  +2.332	 -5.005		1008.0	 1	 34.643	3.571	155.30	 0.01		32.763	  2.23	31.17																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		   0.3	11				 0.01		0.004	  0.12	 1.10																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		   9.0	10				 0.01		0.030	  0.13	 0.97																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		  19.0	 9				 0.00		0.127	  0.14	 1.03																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		  39.0	 8				 0.16		4.272	  0.43	 2.19																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		  60.0	 7				 0.26		17.607	  1.21	 5.31																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		  80.0	 6				 0.07		19.230	  1.28	 5.91																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		 100.0	 5				 0.02		19.850	  1.30	 6.50																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		 300.0	 4				 0.03		26.305	  1.67	10.82																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		 300.0	 3				 0.01		26.539	  1.70	10.75																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		 600.0	 2				 0.02		38.143	  2.45	23.85																										
EGEE 4	st021c01	B	2006-11-27T15:15:00z	  +2.333	 -4.496		1001.0	 1				 0.02		33.590	  2.26	32.08																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		   1.0	11	 35.622	4.717	205.80	 0.00		0.000	  0.01	 0.37																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  10.0	10	 35.621	4.698	205.00	 0.01		0.000	  0.01	 0.35																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  19.0	 9	 35.626	4.699	205.00	 0.02		0.000	  0.02	 0.51																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  40.0	 8	 35.752	3.725	162.20	 0.48		8.666	  0.74	 3.39																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  60.0	 7	 35.766	2.900	126.20	 0.50		14.195	  1.03	 3.91																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  79.0	 6	 35.754	2.886	125.60	 0.31		14.990	  1.05	 4.18																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		  99.0	 5	 35.694	2.680	116.60	 0.11		16.836	  1.15	 5.08																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		 299.0	 4	 35.093	2.099	 91.30	 0.03		26.987	  1.70	10.62																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		 299.0	 3	 35.092	2.082	 90.60	 0.01		26.902	  1.71	10.57																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		 600.0	 2	 34.575	2.154	 93.70	 0.02		37.917	  2.43	23.93																										
EGEE 4	st022c01	B	2006-11-27T21:15:00z	  +2.334	 -3.999		1004.0	 1	 34.647	3.571	155.30	 0.02		32.967	  2.22	31.62																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		   0.5	11				 0.01		0.000	  0.02	 0.44																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		   9.0	10				 0.01		0.013	  0.03	 0.30																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  20.0	 9				 0.06		0.472	  0.10	 0.89																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  40.0	 8				 0.69		8.141	  0.70	 2.97																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  59.0	 7				 0.40		17.704	  1.23	 5.10																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  78.0	 6				 0.09		18.555	  1.27	 5.52																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  98.0	 5				 0.04		18.740	  1.28	 5.93																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		  98.0	 4				 0.05		18.790	  1.28	 6.02																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		 299.0	 3				 0.00		27.593	  1.77	10.66																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		 599.0	 2				 0.00		38.285	  2.47	24.25																										
EGEE 4	st023c01	B	2006-11-28T02:00:00z	  +2.329	 -3.512		1004.0	 1				 0.00		33.882	  2.29	32.06																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		   0.7	11	 35.665	4.697	205.00	 0.00		0.229	  0.03	 1.12																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		   8.0	10	 35.665	4.694	204.80	 0.01		0.140	  0.03	 1.07																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  18.0	 9	 35.665	4.705	205.30	 0.01		0.317	  0.03	 1.01																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  33.0	 8	 35.753	4.573	199.40	 0.15		1.733	  0.25	 1.78																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  58.5	 7	 35.770	3.294	143.40	 0.52		11.438	  0.92	 4.50																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  77.4	 6	 35.736	3.102	135.00	 0.43		13.225	  1.02	 4.93																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  77.0	 5	 35.734	3.169	137.90	 0.41		13.289	  1.03	 5.00																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		  99.0	 4	 35.675	2.981	129.70	 0.12		14.551	  1.10	 5.48																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		 300.0	 3	 35.118	2.058	 89.50	 0.00		25.414	  1.73	10.84																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		 599.0	 2	 34.560	2.611	113.50	 0.00		34.431	  2.37	23.36																										
EGEE 4	st024c01	B	2006-11-28T06:30:00z	  +2.334	 -3.002		1002.0	 1	 34.641	3.623	157.50	 0.01		31.102	  2.27	31.51																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		   0.5	11	 35.639	4.720	206.00	 0.00		0.211	  0.04	 0.51																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  10.0	10	 35.637	4.709	205.50	 0.00		0.191	  0.04	 0.49																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  21.0	 9	 35.639	4.733	206.50	 0.00		0.212	  0.04	 0.45																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  39.0	 8	 35.842	4.699	204.80	 0.07		0.748	  0.19	 0.97																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  60.0	 7	 35.809	3.020	131.50	 0.59		11.081	  0.94	 3.58																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  60.0	 6	 35.818	3.064	133.40	 0.58		10.903	  0.93	 3.49																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  80.0	 5	 35.757	3.009	131.00	 0.38		12.655	  1.02	 4.18																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		  99.0	 4	 35.714	3.036	132.10	 0.22		13.346	  1.05	 4.75																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		 301.0	 3	 35.054	1.826	 79.40	 0.00		26.970	  1.84	11.50																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		 600.0	 2	 34.547	2.530	110.00	 0.00		34.592	  2.45	24.66																										
EGEE 4	st025c01	B	2006-11-28T11:00:00z	  +2.320	 -2.508		1005.0	 1	 34.669	3.678	159.90	 0.00		30.283	  2.22	30.44																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		   0.3	11	 35.683	4.700	205.10	 0.01		0.136	  0.05	 0.47																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		   9.5	10	 35.681	4.715	205.70	 0.02		0.156	  0.05	 0.43																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  19.0	 9	 35.696	4.806	209.70	 0.02		0.148	  0.07	 0.50																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  39.0	 8	 35.904	4.705	205.10	 0.10		0.754	  0.21	 1.06																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  39.0	 7	 35.906	4.712	205.40	 0.09		0.578	  0.20	 1.07																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  60.0	 6	 35.747	2.934	127.70	 0.32		13.988	  1.05	 4.27																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  80.0	 5	 35.674	2.958	128.70	 0.08		15.037	  1.09	 4.76																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		  99.0	 4	 35.646	2.972	129.40	 0.05		15.171	  1.12	 4.97																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		 298.0	 3	 35.061	1.972	 85.80	 0.02		26.992	  1.79	11.00																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		 599.0	 2	 34.535	2.970	129.20	 0.02		33.724	  2.32	24.18																										
EGEE 4	st026c01	B	2006-11-28T16:00:00z	  +2.331	 -1.995		1000.0	 1	 34.608	3.568	155.10	 0.01		32.207	  2.30	31.29																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		   0.5	11	 35.602	4.655	203.20	 0.02		0.120	  0.05	 0.38																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		   9.3	10	 35.604	4.673	203.90	 0.01		0.123	  0.07	 0.51																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  19.0	 9	 35.626	4.705	205.30	 0.01		0.118	  0.10	 0.48																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  19.0	 8	 35.625	4.683	204.40	 0.02		0.097	  0.08	 0.55																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  40.0	 7	 35.944	4.588	200.00	 0.13		0.821	  0.24	 1.12																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  59.0	 6	 35.800	2.796	121.70	 0.05		13.376	  1.04	 4.80																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  79.0	 5	 35.681	3.246	141.30	 0.53		12.976	  1.06	 4.05																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		  99.0	 4	 35.648	3.209	139.70	 0.02		13.489	  1.07	 4.99																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		 300.0	 3	 35.029	1.425	 62.00	 0.02		29.315	  1.99	12.85																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		 600.0	 2	 34.551	2.847	123.80	 0.02		31.339	  2.25	31.15																										
EGEE 4	st027c01	B	2006-11-28T20:00:00z	  +2.333	 -1.496		1010.0	 1	 34.618	3.573	155.30	 0.02		32.834	  2.34	24.21																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		   0.3	11	 35.237	4.619	201.70	 0.02		0.116	  0.01	 0.23																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		   0.3	10	 35.237	4.649	203.00	 0.02		0.154	  0.01	 0.24																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  10.0	 9	 35.297	4.661	203.50	 0.02		0.092	  0.01	 0.21																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  20.0	 8	 35.580	4.600	200.70	 0.04		0.260	  0.07	 0.48																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  39.0	 7	 35.988	3.654	159.20	 0.47		6.241	  0.60	 2.14																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  59.0	 6	 35.775	3.119	135.80	 0.17		12.595	  0.98	 4.29																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  79.0	 5	 35.710	3.375	146.90	 0.07		12.511	  0.96	 4.51																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		  99.0	 4	 35.665	3.336	145.20	 0.04		13.026	  1.00	 4.73																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		 299.0	 3	 34.993	1.640	 71.40	 0.01		30.467	  1.91	12.72																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		 597.0	 2	 34.561	2.858	124.30	 0.01		34.376	  2.28	23.16																										
EGEE 4	st028c01	B	2006-11-29T01:00:00z	  +2.327	 -1.010		1006.0	 1	 34.616	3.493	151.90	 0.01		33.202	  2.25	31.50																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		   0.4	11	 35.026	4.619	201.70	 0.00		0.112	  0.02	 0.49																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		   9.2	10	 35.052	4.649	203.00	 0.01		0.130	  0.02	 0.44																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		  19.0	 9	 35.751	4.661	203.50	 0.13		1.141	  0.19	 1.20																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		  38.7	 8	 36.141	4.600	200.70	 0.41		4.036	  0.47	 1.84																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		  59.0	 7	 36.098	3.654	159.20	 0.29		7.720	  0.71	 2.70																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		  78.0	 6	 35.867	3.119	135.80	 0.13		10.401	  0.85	 3.80																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		  99.6	 5	 35.754	3.375	146.90	 0.06		12.627	  0.97	 4.51																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		 300.0	 4	 35.072	3.336	145.20	 0.01		30.275	  1.98	12.25																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		 599.0	 3	 34.562	1.640	 71.40	 0.01		34.353	  2.39	23.01																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		1003.0	 2	 34.616	2.858	124.30	 0.00		32.920	  2.35	30.92																										
EGEE 4	st029c01	B	2006-11-29T05:30:00z	  +2.333	 -0.498		1003.0	 1	 34.616	3.493	151.90	 0.01		32.774	  2.36	31.23																										
EGEE 4	st030c01	B	2006-11-29T10:00:00z	  +2.332	 -0.008		   0.5	11	 34.880			 0.01		0.050	  0.00	 0.33																										
