//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE_odv.txt
//Data treated : 2024-04-09T14:06:20
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR30/data-final/CHIMIE/PIRATAFR30_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		  82.0	 6	35.8075	3.607	157.09																																				
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		 100.0	 5	35.7017	3.515	153.08																																				
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		 202.0	 4	35.4778	2.581	112.36																																				
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		 302.0	 3	35.0259	1.537	 66.90																																				
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		 400.0	 2	34.8458	1.636	 71.19																																				
PIRATA-FR30	st009c01	B	2020-02-27T03:06:01z	  +0.001	 +0.330		 505.0	 1	34.6371	2.684	116.75																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		   4.0	12	34.6853	4.479	195.80																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  16.0	11	34.8876	4.547	198.71																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  20.0	10	35.3902	4.685	204.54																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  20.0	 9	35.3980	4.682	204.42																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  40.0	 8	36.4481	4.378	190.78																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  60.0	 7	35.9290	3.713	161.67																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		  81.0	 6	35.7893	3.626	157.86																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		 101.0	 5																																							
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		 202.0	 4	35.4252	2.401	104.50																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		 302.0	 3	35.0324	1.568	 68.21																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		 403.0	 2	34.8841	1.612	 70.15																																				
PIRATA-FR30	st010c01	B	2020-02-27T20:15:53z	  -0.001	 -0.500		 503.0	 1	34.6571	2.545	110.72																																				
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		   2.0	12																																							
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  12.0	11	35.2707	5.410	236.34						0.0041	0.0056	0.0071	0.0031	0.0049			0.0018	0.0161	0.0064			0.0210			0.0042	0.0042		0.0052		0.0101	0.0491	0.0592								
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  12.0	10	35.2714	4.511	197.06																																				
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  23.0	 9	35.6094	4.534	197.98						0.0047	0.0051	0.0055	0.0035	0.0046			0.0014	0.0164	0.0048			0.0115			0.0052	0.0052		0.0041		0.0071	0.0432	0.0503								
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  42.0	 8	36.1457	4.486	195.54						0.0228	0.0195	0.0121	0.0144	0.0094			0.0020	0.0766	0.0095			0.0206		0.0035	0.0250	0.0285	0.0090			0.0190	0.1315	0.1505								
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  61.0	 7	36.0844	3.723	162.18						0.0414	0.0245	0.0062	0.0453	0.0172	0.0043	0.0038	0.0028	0.1066	0.0075	0.0022		0.0061		0.0067	0.0421	0.0488	0.0074			0.0166	0.1794	0.1960								
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		  82.0	 6	35.7824	3.315	144.34						0.0248	0.0134	0.0042	0.0216	0.0137	0.0019	0.0025	0.0013	0.0546	0.0039	0.0013		0.0038		0.0056	0.0208	0.0264	0.0049			0.0086	0.0930	0.1016	0.0032							
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		 100.0	 5	35.7155	3.275	142.56						0.0196	0.0101	0.0026	0.0185	0.0095	0.0010	0.0018	0.0014	0.0405	0.0027	0.0006		0.0022		0.0052	0.0139	0.0191	0.0035			0.0067	0.0630	0.0697	0.0023							
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		 202.0	 4	35.3614	2.181	 94.91																																				
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		 302.0	 3																																							
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		 403.0	 2	34.8644	1.737	 75.56																																				
PIRATA-FR30	st011c01	B	2020-02-28T00:13:33z	  -0.000	 -1.002		 505.0	 1	34.6713	2.468	107.37																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		   3.0	12																																							
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		   3.0	11	35.3135	4.482	195.79																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		  10.0	10																																							
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		  20.0	 9	35.9198	4.573	199.56																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		  40.0	 8	35.9796	4.272	186.19																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		  61.0	 7	35.9144	3.233	140.78																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		  80.0	 6	35.7270	3.125	136.06																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		 100.0	 5																																							
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		 202.0	 4	35.3795	2.116	 92.08																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		 303.0	 3																																							
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		 402.0	 2	34.8322	1.835	 79.85																																				
PIRATA-FR30	st012c01	B	2020-02-28T04:13:37z	  +0.001	 -1.500		 504.0	 1	34.6634	2.519	109.56																																				
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		   4.0	15	35.1022	4.489	196.14						0.0046	0.0073	0.0060	0.0038	0.0123			0.0023	0.0194	0.0112		0.0012	0.0335			0.0076	0.0076		0.0115		0.0214	0.0856	0.1070	0.0021							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  10.0	14									0.0052	0.0101	0.0061	0.0043	0.0138			0.0028	0.0239	0.0098			0.0270		0.0025	0.0084	0.0109		0.0111		0.0182	0.0845	0.1027	0.0020							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  20.0	13	35.5113	4.546	198.52						0.0062	0.0109	0.0075	0.0052	0.0117	0.0010	0.0025	0.0268	0.0080				0.0290		0.0023	0.0107	0.0130		0.0098		0.0209	0.0829	0.1038	0.0022							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  20.0	12																																							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  40.0	11	36.0232	3.324	144.76						0.0468	0.0403	0.0160	0.0567	0.0330	0.0098	0.0088	0.0041	0.1172	0.0126	0.0048		0.0177		0.0137	0.0621	0.0758		0.0182		0.0311	0.2709	0.3020	0.0045							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  61.0	10	35.8330	3.006	130.89						0.0260	0.0180	0.0034	0.0350	0.0251		0.0058		0.0623	0.0051	0.0008		0.0094		0.0187	0.0132	0.0319	0.0095			0.0211	0.1138	0.1349	0.0028							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		  80.0	 9	35.7946	3.286	143.08						0.0244	0.0135	0.0022	0.0275	0.0167				0.0544	0.0039			0.0067		0.0252	0.0144	0.0396	0.0089			0.0176	0.0867	0.1043	0.0026							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 101.0	 8	35.7147	3.156	137.39						0.0069	0.0052	0.0012	0.0098	0.0066				0.0144	0.0016			0.0033		0.0061	0.0054	0.0115	0.0029			0.0046	0.0255	0.0301	0.0020							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 202.0	 7	35.4331	2.068	 90.00																																				
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 301.0	 6	34.9800	2.027	 88.19																																				
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 301.0	 5																																							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 402.0	 4	34.8115	1.832	 79.71																																				
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 402.0	 3																																							
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 504.0	 2	34.6204	2.661	115.74																																				
PIRATA-FR30	st013c01	B	2020-02-28T08:22:30z	  +0.000	 -1.999		 504.0	 1	34.6202	2.679	116.53																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		   2.0	12	34.8437	4.536	198.23																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		  13.0	11																																							
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		  22.0	10	35.4545	4.666	203.75																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		  42.0	 9	35.0037	3.216	140.20																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		  63.0	 8	35.8057	2.909	126.65																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		  82.0	 7	35.7363	2.980	129.75																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 100.0	 6	35.7056	2.986	130.00																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 201.0	 5	35.4436	2.240	 97.50																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 301.0	 4	35.0635	1.535	 66.82																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 404.0	 3	34.7702	1.670	 72.64																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 403.0	 2	34.7689	1.692	 73.61																																				
PIRATA-FR30	st014c01	B	2020-02-28T12:22:06z	  -0.002	 -2.498		 505.0	 1	34.6165	2.674	116.30																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		   4.0	12	34.5931	4.549	198.83						0.0061	0.0112	0.0034	0.0062	0.0171				0.0224	0.0103			0.1265		0.0053	0.0068	0.0121	0.0173			0.0535	0.0928	0.1463	0.0026							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		  20.0	11	35.3896	4.741	207.02						0.0078	0.0146	0.0059	0.0096	0.0183				0.0268	0.0089			0.1039		0.0081	0.0102	0.0183	0.0168			0.0610	0.1057	0.1667	0.0026							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		  40.0	10	36.1769	4.172	181.83						0.1022	0.0890	0.0218	0.0976	0.0567	0.0294	0.0520	0.0128	0.2263	0.0196	0.0125		0.0745		0.0342	0.2814	0.3156	0.0425			0.1148	0.6537	0.7685	0.0092							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		  60.0	 9	35.8787	3.171	138.09						0.0474	0.0232	0.0043	0.0353	0.0323	0.0012	0.0036		0.0713	0.0060	0.0006		0.0056		0.0084	0.0156	0.0240	0.0063			0.0095	0.1375	0.1470	0.0027							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		  80.0	 8	35.7927	3.271	142.44						0.0439	0.0264		0.0469	0.0302	0.0010	0.0024		0.0627	0.0056	0.0008		0.0160		0.1122		0.1122	0.0183			0.0561	0.1342	0.1903	0.0047							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		 100.0	 7	35.7263	3.384	147.33						0.0204	0.0113		0.0254	0.0103		0.0014		0.0338	0.0029			0.0071			0.0604	0.0604	0.0099			0.0262	0.0616	0.0878	0.0023							
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		 252.0	 6	35.2392	1.571	 68.37																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		 806.0	 5	34.5093	2.988	130.00																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		1008.0	 4	34.5987	3.436	149.44																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		1008.0	 3	34.5985	3.436	149.45																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		1514.0	 2	34.9466	5.138	223.37																																				
PIRATA-FR30	st015c01	B	2020-02-28T17:08:05z	  -0.002	 -2.998		2021.0	 1	34.9551	5.548	241.18																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		  20.0	11	36.6991	4.735	206.38						0.0016	0.0029		0.0031	0.0018			0.0010	0.0108	0.0051			0.0333			0.0027	0.0027	0.0035			0.0101	0.0255	0.0356								
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		  41.0	10	36.6855	4.757	207.34						0.0011	0.0039	0.0021	0.0041	0.0022			0.0008	0.0133	0.0038			0.0401			0.0035	0.0035	0.0042			0.0127	0.0318	0.0445								
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		  61.0	 9	36.6354	4.875	212.47						0.0033	0.0050	0.0025	0.0059	0.0025			0.0010	0.0182	0.0033			0.0483			0.0040	0.0040	0.0047			0.0178	0.0409	0.0587								
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		  81.0	 8	36.3439	5.364	233.66						0.0057	0.0094	0.0034	0.0081	0.0031			0.0010	0.0227	0.0049			0.0527		0.0031	0.0110	0.0141	0.0060			0.0276	0.0514	0.0790								
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		 101.0	 7	36.3246	5.247	228.52						0.0107	0.0128	0.0037	0.0147	0.0036			0.0008	0.0365	0.0049			0.0622		0.0043	0.0148	0.0191	0.0138			0.0775	0.0633	0.1408								
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		 550.0	 6	34.5179	3.268	142.17																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		 894.0	 5	34.4868	3.729	162.20																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		 894.0	 4	34.4860	3.738	162.56																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		1991.0	 3	34.8840	5.401	234.78																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		2998.0	 2	34.8777	5.536	240.62																																				
PIRATA-FR30	st016c01	B	2020-03-05T05:35:16z	  -9.963	-19.932		3851.0	 1		5.440	236.39																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		   2.0	12	36.5889	4.513	196.84						0.0040	0.0037	0.0015	0.0033	0.0040				0.0128	0.0044			0.0709					0.0069			0.0286	0.0303	0.0589								
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		  25.0	11	36.5281	4.507	196.62						0.0042	0.0036	0.0016	0.0032	0.0040				0.0122	0.0042			0.0603					0.0059			0.0233	0.0297	0.0530								
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		  45.0	10	36.5919	4.580	199.80						0.0044	0.0043	0.0019	0.0036	0.0039				0.0156	0.0042			0.0733					0.0059			0.0235	0.0337	0.0572								
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		  64.0	 9	36.6200	5.191	226.24						0.0104	0.0109	0.0031	0.0096	0.0050				0.0308	0.0047			0.0720					0.0065			0.0431	0.0620	0.1051								
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		  84.0	 8	36.4898	5.040	219.55						0.0303	0.0315	0.0111	0.0360	0.0091	0.0037		0.0023	0.0889	0.0077			0.0900		0.0116	0.0737	0.0853	0.0189			0.0977	0.1603	0.2580	0.0043							
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		 104.0	 7	36.1731	3.759	163.69						0.0440	0.0342	0.0052	0.0551	0.0124	0.0070	0.0017	0.0023	0.0889	0.0055	0.0010		0.0513		0.0905	0.0750	0.1655	0.0270			0.1073	0.1635	0.2708	0.0039							
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		 450.0	 6	34.7060	1.717	 74.73																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		 450.0	 5	34.7049	1.719	 74.81																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		1024.0	 4	34.5885	3.441	149.69																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		2023.0	 3	34.9306	5.416	235.45																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		3050.0	 2	34.8901	5.447	236.79																																				
PIRATA-FR30	st017c01	B	2020-03-08T01:06:00z	  -9.975	 -9.889		3848.0	 1	34.8821	5.452	237.02																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		   4.0	12	36.4979	4.509	196.77																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		  20.0	11	36.5177	4.517	197.11																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		  41.0	10	36.6057	4.622	201.61																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		  61.0	 9	36.6257	5.131	223.65																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		  80.0	 8	36.5645	5.172	225.30																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		 101.0	 7	36.1334	3.814	166.07																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		 101.0	 6	36.1279	3.821	166.39																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		 402.0	 5	34.7501	1.716	 74.66																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		 700.0	 4	34.5292	2.319	100.85																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		 998.0	 3	34.5652	3.383	147.12																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		1488.0	 2	34.5647	4.819	209.52																																				
PIRATA-FR30	st018c01	B	2020-03-08T07:07:20z	  -9.998	 -9.506		2020.0	 1	34.9318	5.715	248.39																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		   2.0	12	36.3201	4.504	196.56																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		  25.0	11	36.3143	4.504	196.56																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		  44.0	10	36.3300	4.933	215.15																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		  64.0	 9	36.6230	5.140	223.96																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		  84.0	 8	36.5467	5.143	224.05																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		  84.0	 7	36.5444	4.950	215.62																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		 102.0	 6	36.1605	3.853	167.76																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		 403.0	 5	34.7751	1.703	 74.08																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		 705.0	 4	34.5298	2.509	109.13																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		1009.0	 3	34.5808	3.619	157.35																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		1517.0	 2	34.9005	4.931	214.35																																				
PIRATA-FR30	st019c01	B	2020-03-08T11:49:03z	 -10.000	 -9.000		2024.0	 1	34.9297	5.432	236.11																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		   4.0	12	36.4939	4.546	196.90																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		  21.0	11	36.4909	4.545	198.29																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		  40.0	10	36.4866	4.547	198.38																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		  61.0	 9	36.4641	5.040	219.75																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		  60.0	 8	36.4783	5.119	223.16																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		  81.0	 7	36.0721	4.087	178.27																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		 103.0	 6	35.7973	2.723	118.54																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		 404.0	 5	34.7944	1.695	 73.76																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		 707.0	 4	34.5335	2.610	113.52																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		1010.0	 3	34.5856	3.675	159.84																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		1515.0	 2	34.9052	5.010	217.78																																				
PIRATA-FR30	st020c01	B	2020-03-08T16:19:01z	 -10.000	 -8.499		2022.0	 1	34.9336	5.494	238.73																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		   5.0	12	36.4156	4.767	208.00						0.0034	0.0036	0.0025	0.0034	0.0041				0.0130	0.0050			0.0832		0.0024	0.0032	0.0056	0.0073			0.0352	0.0286	0.0638								
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		  20.0	11	36.4363	6.299	274.82						0.0027	0.0032	0.0022	0.0029	0.0037				0.0118	0.0043			0.0775			0.0029	0.0029	0.0066			0.0330	0.0260	0.0590								
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		  40.0	10	36.4541	6.262	273.20						0.0042	0.0054	0.0027	0.0044	0.0041				0.0199	0.0047			0.0883		0.0045	0.0050	0.0095	0.0089			0.0454	0.0339	0.0793								
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		  40.0	 9	36.4467	6.481	282.75																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		  60.0	 8	36.5519								0.0078	0.0107	0.0041	0.0099	0.0054				0.0334	0.0052			0.0975		0.0100	0.0091	0.0191	0.0128			0.0769	0.0587	0.1356	0.0019							
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		  80.0	 7	36.3133	4.466	194.52						0.0467	0.0431	0.0115	0.0799	0.0182	0.0153		0.0056	0.1273	0.0095	0.0016		0.0538		0.0267	0.1083	0.1350	0.0185			0.0798	0.2401	0.3199	0.0038							
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		 101.0	 6	35.8205	2.773	120.74						0.0356	0.0241	0.0040	0.0634	0.0106	0.0089	0.0037	0.0036	0.0555	0.0052	0.0013		0.0257		0.0989	0.0581	0.1570	0.0225			0.0675	0.1473	0.2148	0.0040							
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		 403.0	 5	34.7723	1.573	 68.43																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		 857.0	 4	34.5003	3.208	139.53																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		1009.0	 3	34.5802	3.585	155.87																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		1514.0	 2	34.9184	4.976	216.31																																				
PIRATA-FR30	st021c01	B	2020-03-08T20:47:31z	 -10.002	 -8.000		2020.0	 1	34.9179	5.510	239.52																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		   2.0	12	36.4661	4.512	196.84																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		  23.0	11	36.4679	4.514	196.94																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		  23.0	10	36.4676	4.511	196.81																																				
PIRATA-FR30	st022c01	B	2020-03-09T01:26:12z	 -10.001	 -7.500		  43.0	 9	36.4757	4.635	202.21																																				
